depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
0,0,0.021773099899291992,0.0,0.0,0.0004713,0,1,1.11,sabre_025_crit,sabre_layout
23,34,0.0384371280670166,0.0,0.0,0.0158,0,1,1.11,sabre_025_crit,sabre_layout
0,0,0.02174830436706543,0.0,0.0,0.0001683,0,1,1.11,sabre_025_crit,sabre_layout
14,14,0.026834964752197266,1.479,3.354,0.0001894,0,1,1.11,sabre_025_crit,sabre_layout
3,3,0.021471023559570312,2.121,3.0,0.0005424,0,1,1.11,sabre_025_crit,sabre_layout
1,1,0.020186901092529297,0.0,0.0,0.01344,0,1,1.11,sabre_025_crit,sabre_layout
2,2,0.022462129592895508,0.0,0.0,0.0001502,0,1,1.11,sabre_025_crit,sabre_layout
15,15,0.026614904403686523,2.487,2.487,0.0005499,0,1,1.11,sabre_025_crit,sabre_layout
2,6,0.031075000762939453,0.0,0.0,0.001115,0,1,1.11,sabre_025_crit,sabre_layout
7,4,0.05552983283996582,3.0,3.897,0.01347,0,1,1.11,sabre_025_crit,sabre_layout
0,0,0.027840137481689453,0.0,0.0,0.0003402,0,1,1.11,sabre_025_crit,sabre_layout
2,2,0.021589994430541992,0.0,0.0,0.0003558,0,1,1.11,sabre_025_crit,sabre_layout
2,2,0.021051883697509766,0.0,0.0,0.0004678,0,1,1.11,sabre_025_crit,sabre_layout
84,84,0.07552218437194824,0.0,0.0,0.01428,0,1,1.11,sabre_025_crit,sabre_layout
78,139,0.07539486885070801,18.18,33.09,0.004387,0,1,1.11,sabre_025_crit,sabre_layout
3,3,0.021420001983642578,0.0,0.0,0.01265,0,1,1.11,sabre_025_crit,sabre_layout
18,18,0.029304027557373047,2.773,4.5,0.0005542,0,1,1.11,sabre_025_crit,sabre_layout
10,10,0.03004598617553711,1.299,1.299,0.001018,0,1,1.11,sabre_025_crit,sabre_layout
32,32,0.0345921516418457,2.487,2.121,0.0004971,0,1,1.11,sabre_025_crit,sabre_layout
3,2,0.02235126495361328,0.0,0.0,0.01238,0,1,1.11,sabre_025_crit,sabre_layout
2,4,0.026391029357910156,0.0,0.0,0.0003245,0,1,1.11,sabre_025_crit,sabre_layout
86,101,0.04550623893737793,12.6,24.77,0.002582,0,1,1.11,sabre_025_crit,sabre_layout
24,27,0.030190229415893555,4.123,3.674,0.0011,0,1,1.11,sabre_025_crit,sabre_layout
10,16,0.025544166564941406,2.5,1.5,0.01268,0,1,1.11,sabre_025_crit,sabre_layout
2,2,0.022214174270629883,0.0,0.0,0.0002767,0,1,1.11,sabre_025_crit,sabre_layout
3,0,0.021971940994262695,0.0,0.0,4.393e-05,0,1,1.11,sabre_025_crit,sabre_layout
9,9,0.023469924926757812,1.299,1.299,0.0005042,0,1,1.11,sabre_025_crit,sabre_layout
