depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
0,0,0.02355813980102539,0.0,0.0,0.0002403,0,1,1.02,sabre_025_crit,sabre_layout
23,34,0.04472804069519043,0.0,0.0,0.001023,0,1,1.02,sabre_025_crit,sabre_layout
0,0,0.024876117706298828,0.0,0.0,0.000373,0,1,1.02,sabre_025_crit,sabre_layout
14,14,0.030689001083374023,1.479,3.354,0.02077,0,1,1.02,sabre_025_crit,sabre_layout
3,3,0.024518728256225586,2.121,3.0,0.0004071,0,1,1.02,sabre_025_crit,sabre_layout
1,1,0.02229905128479004,0.0,0.0,0.0001343,0,1,1.02,sabre_025_crit,sabre_layout
2,2,0.025824785232543945,0.0,0.0,0.0003695,0,1,1.02,sabre_025_crit,sabre_layout
15,15,0.030242204666137695,2.487,2.487,0.01602,0,1,1.02,sabre_025_crit,sabre_layout
2,6,0.03404092788696289,0.0,0.0,0.0006862,0,1,1.02,sabre_025_crit,sabre_layout
7,4,0.02705693244934082,3.0,3.897,0.0005662,0,1,1.02,sabre_025_crit,sabre_layout
0,0,0.03104567527770996,0.0,0.0,0.01502,0,1,1.02,sabre_025_crit,sabre_layout
2,2,0.025048255920410156,0.0,0.0,0.0004852,0,1,1.02,sabre_025_crit,sabre_layout
2,2,0.02438211441040039,0.0,0.0,0.00056,0,1,1.02,sabre_025_crit,sabre_layout
84,84,0.048425912857055664,0.0,0.0,0.01682,0,1,1.02,sabre_025_crit,sabre_layout
78,139,0.08547592163085938,18.18,33.09,0.003256,0,1,1.02,sabre_025_crit,sabre_layout
3,3,0.024553775787353516,0.0,0.0,0.0006063,0,1,1.02,sabre_025_crit,sabre_layout
18,18,0.033072710037231445,2.773,4.5,0.0008202,0,1,1.02,sabre_025_crit,sabre_layout
10,10,0.07029414176940918,1.299,1.299,0.01693,0,1,1.02,sabre_025_crit,sabre_layout
32,32,0.04082298278808594,2.487,2.121,0.0003967,0,1,1.02,sabre_025_crit,sabre_layout
3,2,0.02528691291809082,0.0,0.0,0.0003442,0,1,1.02,sabre_025_crit,sabre_layout
