depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
2,0,0.024647951126098633,0.0,0.0,0.0007527,0,1,1.08,sabre_025_crit,sabre_layout
37,34,0.042398929595947266,0.0,0.0,0.02039,0,1,1.08,sabre_025_crit,sabre_layout
3,0,0.024737119674682617,0.0,0.0,0.0003908,0,1,1.08,sabre_025_crit,sabre_layout
22,14,0.030208110809326172,1.803,3.354,0.0001783,0,1,1.08,sabre_025_crit,sabre_layout
5,3,0.023813247680664062,2.598,3.0,0.0005457,0,1,1.08,sabre_025_crit,sabre_layout
5,1,0.023905038833618164,0.0,0.0,0.02955,0,1,1.08,sabre_025_crit,sabre_layout
5,2,0.025774002075195312,0.0,0.0,0.0002509,0,1,1.08,sabre_025_crit,sabre_layout
29,15,0.032196044921875,3.571,2.487,0.001034,0,1,1.08,sabre_025_crit,sabre_layout
12,6,0.033215999603271484,0.0,0.0,0.0009509,0,1,1.08,sabre_025_crit,sabre_layout
10,4,0.06322312355041504,3.0,3.897,0.0154,0,1,1.08,sabre_025_crit,sabre_layout
7,0,0.030571937561035156,0.0,0.0,0.0003005,0,1,1.08,sabre_025_crit,sabre_layout
7,2,0.02406024932861328,0.0,0.0,0.0003601,0,1,1.08,sabre_025_crit,sabre_layout
8,2,0.023129701614379883,0.0,0.0,0.0003027,0,1,1.08,sabre_025_crit,sabre_layout
178,84,0.0832509994506836,0.0,0.0,0.01517,0,1,1.08,sabre_025_crit,sabre_layout
103,139,0.08552885055541992,20.36,33.09,0.004419,0,1,1.08,sabre_025_crit,sabre_layout
8,3,0.024142980575561523,0.0,0.0,0.01547,0,1,1.08,sabre_025_crit,sabre_layout
33,21,0.03345012664794922,2.693,4.5,0.0007231,0,1,1.08,sabre_025_crit,sabre_layout
15,10,0.03427600860595703,1.299,1.299,0.001368,0,1,1.08,sabre_025_crit,sabre_layout
45,35,0.04364490509033203,3.571,2.121,0.001795,0,1,1.08,sabre_025_crit,sabre_layout
10,2,0.025001049041748047,0.0,0.0,0.01592,0,1,1.08,sabre_025_crit,sabre_layout
10,4,0.029366016387939453,0.0,0.0,0.0002826,0,1,1.08,sabre_025_crit,sabre_layout
130,101,0.05114436149597168,12.6,24.77,0.002848,0,1,1.08,sabre_025_crit,sabre_layout
41,27,0.03491616249084473,4.062,3.674,0.001262,0,1,1.08,sabre_025_crit,sabre_layout
16,16,0.02913522720336914,2.5,1.5,0.01453,0,1,1.08,sabre_025_crit,sabre_layout
12,2,0.024478912353515625,0.0,0.0,0.0003817,0,1,1.08,sabre_025_crit,sabre_layout
12,0,0.025470256805419922,0.0,0.0,0.000242,0,1,1.08,sabre_025_crit,sabre_layout
15,9,0.02626204490661621,2.165,1.299,0.0004262,0,1,1.08,sabre_025_crit,sabre_layout
24,17,0.0635528564453125,2.165,1.299,0.01562,0,1,1.08,sabre_025_crit,sabre_layout
12,4,0.027753829956054688,0.0,0.0,0.000885,0,1,1.08,sabre_025_crit,sabre_layout
19,9,0.026762008666992188,0.433,2.598,0.0004037,0,1,1.08,sabre_025_crit,sabre_layout
14,7,0.03159904479980469,0.8292,1.299,0.01489,0,1,1.08,sabre_025_crit,sabre_layout
103,105,0.07880091667175293,0.0,3.897,0.008307,0,1,1.08,sabre_025_crit,sabre_layout
103,105,0.0786600112915039,0.0,3.897,0.008234,0,1,1.08,sabre_025_crit,sabre_layout
57,430,1.3194670677185059,4.206,31.5,0.02984,0,1,1.08,sabre_025_crit,sabre_layout
32,113,0.22954010963439941,7.141,12.46,0.008464,0,1,1.08,sabre_025_crit,sabre_layout
65,176,0.1080319881439209,13.81,18.55,0.01159,0,1,1.08,sabre_025_crit,sabre_layout
68,587,2.773125171661377,9.337,51.37,0.1379,0,1,1.08,sabre_025_crit,sabre_layout
40,187,0.5700230598449707,7.562,27.21,0.04753,0,1,1.08,sabre_025_crit,sabre_layout
39,162,0.3351101875305176,6.671,15.79,0.02473,0,1,1.08,sabre_025_crit,sabre_layout
56,67,0.05145597457885742,4.093,14.91,0.003204,0,1,1.08,sabre_025_crit,sabre_layout
127,123,0.09137988090515137,0.0,2.121,0.006152,0,1,1.08,sabre_025_crit,sabre_layout
29,22,0.032980918884277344,3.031,3.674,0.0005388,0,1,1.08,sabre_025_crit,sabre_layout
186,192,0.10512995719909668,3.7,4.437,0.01607,0,1,1.08,sabre_025_crit,sabre_layout
140,118,0.07689404487609863,13.65,26.96,0.00331,0,1,1.08,sabre_025_crit,sabre_layout
74,102,0.11892294883728027,12.05,15.95,0.01449,0,1,1.08,sabre_025_crit,sabre_layout
85,123,0.07721495628356934,3.391,8.078,0.003011,0,1,1.08,sabre_025_crit,sabre_layout
38,10,0.035186052322387695,0.0,0.0,0.00103,0,1,1.08,sabre_025_crit,sabre_layout
167,169,0.19187664985656738,4.0,1.299,0.016,0,1,1.08,sabre_025_crit,sabre_layout
61,102,0.06525206565856934,13.14,19.94,0.004026,0,1,1.08,sabre_025_crit,sabre_layout
167,169,0.1574869155883789,4.0,1.299,0.01373,0,1,1.08,sabre_025_crit,sabre_layout
63,76,0.06820201873779297,8.043,14.6,0.002914,0,1,1.08,sabre_025_crit,sabre_layout
65,56,0.06304621696472168,14.29,23.38,0.003865,0,1,1.08,sabre_025_crit,sabre_layout
374,544,0.2768089771270752,45.64,38.21,0.002393,0,1,1.08,sabre_025_crit,sabre_layout
74,60,0.03614473342895508,3.269,2.487,0.0004156,0,1,1.08,sabre_025_crit,sabre_layout
102,69,0.054849863052368164,2.487,5.356,0.00125,0,1,1.08,sabre_025_crit,sabre_layout
44,9,0.05524873733520508,0.0,0.0,0.0007083,0,1,1.08,sabre_025_crit,sabre_layout
28,4,0.03205680847167969,0.0,0.0,0.0007398,0,1,1.08,sabre_025_crit,sabre_layout
43,8,0.07222604751586914,0.0,0.0,0.0165,0,1,1.08,sabre_025_crit,sabre_layout
34,16,0.03618502616882324,3.897,4.975,0.0005401,0,1,1.08,sabre_025_crit,sabre_layout
271,276,0.3687140941619873,3.464,6.538,0.0474,0,1,1.08,sabre_025_crit,sabre_layout
155,244,0.1098780632019043,13.09,27.61,0.002946,0,1,1.08,sabre_025_crit,sabre_layout
175,219,0.12893009185791016,15.52,20.83,0.002395,0,1,1.08,sabre_025_crit,sabre_layout
