depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
0,0,0.03480696678161621,0.0,0.0,0.02367,0,5,2.7,sabre_025_crit,sabre_layout,1
23,34,0.0638730525970459,0.0,0.0,0.001446,0,5,2.7,sabre_025_crit,sabre_layout,1
0,0,0.033657073974609375,0.0,0.0,0.0003602,0,5,2.7,sabre_025_crit,sabre_layout,1
14,14,0.04159212112426758,1.479,3.354,0.0208,0,5,2.7,sabre_025_crit,sabre_layout,1
3,3,0.03427314758300781,2.121,3.0,0.0007939,0,5,2.7,sabre_025_crit,sabre_layout,1
1,1,0.0319218635559082,0.0,0.0,0.0007181,0,5,2.7,sabre_025_crit,sabre_layout,1
2,2,0.03933095932006836,0.0,0.0,0.001577,0,5,2.7,sabre_025_crit,sabre_layout,1
15,15,0.04348301887512207,2.487,2.487,0.01766,0,5,2.7,sabre_025_crit,sabre_layout,1
2,6,0.04678797721862793,0.0,0.0,0.0007852,0,5,2.7,sabre_025_crit,sabre_layout,1
7,4,0.03777480125427246,3.0,3.897,0.001002,0,5,2.7,sabre_025_crit,sabre_layout,1
0,0,0.04300427436828613,0.0,0.0,0.0002514,0,5,2.7,sabre_025_crit,sabre_layout,1
2,2,0.03323006629943848,0.0,0.0,0.0181,0,5,2.7,sabre_025_crit,sabre_layout,1
2,2,0.033599138259887695,0.0,0.0,0.0003714,0,5,2.7,sabre_025_crit,sabre_layout,1
84,84,0.06894707679748535,0.0,0.0,0.001059,0,5,2.7,sabre_025_crit,sabre_layout,1
80,139,0.1677098274230957,17.65,21.25,0.01874,0,5,2.7,sabre_025_crit,sabre_layout,1
3,3,0.03427910804748535,0.0,0.0,0.0005408,0,5,2.7,sabre_025_crit,sabre_layout,1
18,18,0.046154022216796875,2.773,4.5,0.001668,0,5,2.7,sabre_025_crit,sabre_layout,1
10,10,0.047149658203125,1.299,1.299,0.001492,0,5,2.7,sabre_025_crit,sabre_layout,1
32,32,0.05658388137817383,2.487,2.121,0.01739,0,5,2.7,sabre_025_crit,sabre_layout,1
3,2,0.03616809844970703,0.0,0.0,0.0007761,0,5,2.7,sabre_025_crit,sabre_layout,1
2,4,0.041059255599975586,0.0,0.0,0.0003597,0,5,2.7,sabre_025_crit,sabre_layout,1
86,101,0.07502508163452148,12.4,24.31,0.0182,0,5,2.7,sabre_025_crit,sabre_layout,1
24,27,0.048660993576049805,4.123,3.674,0.001723,0,5,2.7,sabre_025_crit,sabre_layout,1
10,16,0.0440058708190918,2.165,1.299,0.0005457,0,5,2.7,sabre_025_crit,sabre_layout,1
2,2,0.03598284721374512,0.0,0.0,0.000617,0,5,2.7,sabre_025_crit,sabre_layout,1
3,0,0.0353398323059082,0.0,0.0,0.01788,0,5,2.7,sabre_025_crit,sabre_layout,1
9,9,0.03834414482116699,1.299,1.299,0.0006991,0,5,2.7,sabre_025_crit,sabre_layout,1
17,17,0.04218292236328125,1.299,1.299,0.001208,0,5,2.7,sabre_025_crit,sabre_layout,1
4,4,0.03919482231140137,0.0,0.0,0.001172,0,5,2.7,sabre_025_crit,sabre_layout,1
9,9,0.038784027099609375,2.598,2.598,0.0177,0,5,2.7,sabre_025_crit,sabre_layout,1
