depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
0,0,0.025085926055908203,0.0,0.0,0.0008183,0,1,1.12,sabre_025_crit,sabre_layout
23,34,0.0430750846862793,0.0,0.0,0.02023,0,1,1.12,sabre_025_crit,sabre_layout
0,0,0.024479150772094727,0.0,0.0,0.0001855,0,1,1.12,sabre_025_crit,sabre_layout
14,14,0.030694961547851562,1.479,3.354,0.000441,0,1,1.12,sabre_025_crit,sabre_layout
3,3,0.025676965713500977,2.121,3.0,0.001204,0,1,1.12,sabre_025_crit,sabre_layout
1,1,0.023551225662231445,0.0,0.0,0.0204,0,1,1.12,sabre_025_crit,sabre_layout
2,2,0.025976896286010742,0.0,0.0,0.0003732,0,1,1.12,sabre_025_crit,sabre_layout
15,15,0.03030705451965332,2.487,2.487,0.0004948,0,1,1.12,sabre_025_crit,sabre_layout
2,6,0.03532218933105469,0.0,0.0,0.001392,0,1,1.12,sabre_025_crit,sabre_layout
7,4,0.06898832321166992,3.0,3.897,0.01763,0,1,1.12,sabre_025_crit,sabre_layout
0,0,0.031204938888549805,0.0,0.0,0.0002439,0,1,1.12,sabre_025_crit,sabre_layout
2,2,0.025079011917114258,0.0,0.0,0.0005815,0,1,1.12,sabre_025_crit,sabre_layout
2,2,0.023613929748535156,0.0,0.0,0.01653,0,1,1.12,sabre_025_crit,sabre_layout
84,84,0.04983091354370117,0.0,0.0,0.001055,0,1,1.12,sabre_025_crit,sabre_layout
78,139,0.08780217170715332,18.18,33.09,0.003232,0,1,1.12,sabre_025_crit,sabre_layout
3,3,0.024620771408081055,0.0,0.0,0.02163,0,1,1.12,sabre_025_crit,sabre_layout
18,18,0.034516096115112305,2.773,4.5,0.0006206,0,1,1.12,sabre_025_crit,sabre_layout
10,10,0.03702235221862793,1.299,1.299,0.001671,0,1,1.12,sabre_025_crit,sabre_layout
32,32,0.04171895980834961,2.487,2.121,0.0003439,0,1,1.12,sabre_025_crit,sabre_layout
3,2,0.06429266929626465,0.0,0.0,0.01696,0,1,1.12,sabre_025_crit,sabre_layout
2,4,0.02951216697692871,0.0,0.0,0.0002994,0,1,1.12,sabre_025_crit,sabre_layout
86,101,0.05158877372741699,12.6,24.77,0.003276,0,1,1.12,sabre_025_crit,sabre_layout
24,27,0.03497195243835449,4.123,3.674,0.01638,0,1,1.12,sabre_025_crit,sabre_layout
10,16,0.029883146286010742,2.5,1.5,0.001073,0,1,1.12,sabre_025_crit,sabre_layout
2,2,0.02612900733947754,0.0,0.0,6.998e-05,0,1,1.12,sabre_025_crit,sabre_layout
3,0,0.026381969451904297,0.0,0.0,0.0005214,0,1,1.12,sabre_025_crit,sabre_layout
9,9,0.027673006057739258,1.299,1.299,0.02356,0,1,1.12,sabre_025_crit,sabre_layout
17,17,0.028386592864990234,1.299,1.299,0.0002684,0,1,1.12,sabre_025_crit,sabre_layout
4,4,0.02772808074951172,0.0,0.0,0.0007877,0,1,1.12,sabre_025_crit,sabre_layout
9,9,0.026898860931396484,2.598,2.598,0.0006153,0,1,1.12,sabre_025_crit,sabre_layout
4,7,0.07576513290405273,1.225,1.299,0.01903,0,1,1.12,sabre_025_crit,sabre_layout
63,105,0.0808262825012207,0.0,3.897,0.00883,0,1,1.12,sabre_025_crit,sabre_layout
63,105,0.08144688606262207,0.0,3.897,0.008791,0,1,1.12,sabre_025_crit,sabre_layout
40,430,1.3682479858398438,1.785,31.5,0.03239,0,1,1.12,sabre_025_crit,sabre_layout
16,113,0.23990082740783691,6.098,12.46,0.009055,0,1,1.12,sabre_025_crit,sabre_layout
58,176,0.11323213577270508,12.32,18.55,0.02182,0,1,1.12,sabre_025_crit,sabre_layout
48,587,2.8573529720306396,3.631,51.37,0.1429,0,1,1.12,sabre_025_crit,sabre_layout
21,187,0.6190531253814697,5.523,27.21,0.06179,0,1,1.12,sabre_025_crit,sabre_layout
21,162,0.34326815605163574,7.395,15.79,0.02283,0,1,1.12,sabre_025_crit,sabre_layout
52,67,0.05177617073059082,4.093,14.91,0.002779,0,1,1.12,sabre_025_crit,sabre_layout
78,123,0.09328103065490723,0.0,2.121,0.005354,0,1,1.12,sabre_025_crit,sabre_layout
20,22,0.03356814384460449,3.897,3.674,0.01679,0,1,1.12,sabre_025_crit,sabre_layout
124,183,0.11030220985412598,4.61,4.437,0.002667,0,1,1.12,sabre_025_crit,sabre_layout
96,118,0.07677483558654785,12.18,26.96,0.00291,0,1,1.12,sabre_025_crit,sabre_layout
70,102,0.08978819847106934,12.05,15.95,0.0021,0,1,1.12,sabre_025_crit,sabre_layout
81,123,0.07561588287353516,3.391,8.078,0.00297,0,1,1.12,sabre_025_crit,sabre_layout
10,10,0.03523874282836914,0.0,0.0,0.01888,0,1,1.12,sabre_025_crit,sabre_layout
104,169,0.15502119064331055,2.5,1.299,0.006296,0,1,1.12,sabre_025_crit,sabre_layout
59,102,0.06817817687988281,13.16,19.94,0.003127,0,1,1.12,sabre_025_crit,sabre_layout
104,169,0.16097283363342285,2.5,1.299,0.01577,0,1,1.12,sabre_025_crit,sabre_layout
61,76,0.06871795654296875,7.918,14.6,0.002931,0,1,1.12,sabre_025_crit,sabre_layout
36,56,0.06624102592468262,16.02,23.38,0.01653,0,1,1.12,sabre_025_crit,sabre_layout
290,544,0.2772948741912842,42.26,38.21,0.002369,0,1,1.12,sabre_025_crit,sabre_layout
50,60,0.03722095489501953,1.581,2.487,0.05773,0,1,1.12,sabre_025_crit,sabre_layout
57,60,0.05285310745239258,2.693,5.356,0.05007,0,1,1.12,sabre_025_crit,sabre_layout
7,9,0.055940866470336914,0.0,0.0,0.002926,0,1,1.12,sabre_025_crit,sabre_layout
