depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
2,0,0.024423837661743164,0.0,0.0,0.0006761,0,1,1.2,sabre_025_crit,sabre_layout
37,34,0.042032718658447266,0.0,0.0,0.01798,0,1,1.2,sabre_025_crit,sabre_layout
3,0,0.02363300323486328,0.0,0.0,5.463e-05,0,1,1.2,sabre_025_crit,sabre_layout
22,14,0.030027151107788086,1.803,3.354,0.0001141,0,1,1.2,sabre_025_crit,sabre_layout
5,3,0.023606061935424805,2.598,3.0,0.0006031,0,1,1.2,sabre_025_crit,sabre_layout
5,1,0.02288985252380371,0.0,0.0,0.01876,0,1,1.2,sabre_025_crit,sabre_layout
5,2,0.025550127029418945,0.0,0.0,0.0004475,0,1,1.2,sabre_025_crit,sabre_layout
29,15,0.02928900718688965,3.571,2.487,0.000651,0,1,1.2,sabre_025_crit,sabre_layout
12,6,0.03332710266113281,0.0,0.0,0.00109,0,1,1.2,sabre_025_crit,sabre_layout
10,4,0.06273794174194336,3.0,3.897,0.01546,0,1,1.2,sabre_025_crit,sabre_layout
7,0,0.02970123291015625,0.0,0.0,0.0002627,0,1,1.2,sabre_025_crit,sabre_layout
7,2,0.02388310432434082,0.0,0.0,0.0002795,0,1,1.2,sabre_025_crit,sabre_layout
8,2,0.023399829864501953,0.0,0.0,0.0003146,0,1,1.2,sabre_025_crit,sabre_layout
178,84,0.08157896995544434,0.0,0.0,0.01484,0,1,1.2,sabre_025_crit,sabre_layout
103,139,0.08436989784240723,20.36,33.09,0.004473,0,1,1.2,sabre_025_crit,sabre_layout
8,3,0.023624897003173828,0.0,0.0,0.01396,0,1,1.2,sabre_025_crit,sabre_layout
33,21,0.03300309181213379,2.693,4.5,0.0007711,0,1,1.2,sabre_025_crit,sabre_layout
15,10,0.03200697898864746,1.299,1.299,0.0008021,0,1,1.2,sabre_025_crit,sabre_layout
45,35,0.04097390174865723,3.571,2.121,0.001116,0,1,1.2,sabre_025_crit,sabre_layout
10,2,0.024824857711791992,0.0,0.0,0.01445,0,1,1.2,sabre_025_crit,sabre_layout
10,4,0.028883934020996094,0.0,0.0,0.0007747,0,1,1.2,sabre_025_crit,sabre_layout
130,101,0.052947998046875,12.6,24.77,0.002588,0,1,1.2,sabre_025_crit,sabre_layout
