depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
75,75,0.06623315811157227,7.12,5.408,0.002625,0,1,1.1,sabre_025_crit,sabre_layout
432,725,0.6304142475128174,26.94,30.7,0.0248,0,1,1.1,sabre_025_crit,sabre_layout
174,267,0.21960115432739258,20.9,37.53,0.013,0,1,1.1,sabre_025_crit,sabre_layout
223,437,0.5490036010742188,37.62,25.66,0.04281,0,1,1.1,sabre_025_crit,sabre_layout
173,339,0.13346505165100098,15.06,11.3,0.007612,0,1,1.1,sabre_025_crit,sabre_layout
82,30,0.042112112045288086,0.0,0.0,0.0007844,0,1,1.1,sabre_025_crit,sabre_layout
346,582,1.29044508934021,20.55,24.09,0.1084,0,1,1.1,sabre_025_crit,sabre_layout
335,334,2.1429860591888428,1.732,5.356,0.3431,0,1,1.1,sabre_025_crit,sabre_layout
134,112,0.09942507743835449,16.97,15.59,0.01075,0,1,1.1,sabre_025_crit,sabre_layout
652,867,0.837780237197876,19.98,39.93,0.03343,0,1,1.1,sabre_025_crit,sabre_layout
839,783,0.5448591709136963,35.16,74.31,0.02715,0,1,1.1,sabre_025_crit,sabre_layout
403,406,0.22327017784118652,19.41,25.75,0.01023,0,1,1.1,sabre_025_crit,sabre_layout
149,217,0.16727805137634277,36.83,45.17,0.01316,0,1,1.1,sabre_025_crit,sabre_layout
65,46,0.046511173248291016,7.794,7.794,0.003359,0,1,1.1,sabre_025_crit,sabre_layout
433,890,1.1953470706939697,20.04,64.74,0.3583,0,1,1.1,sabre_025_crit,sabre_layout
463,486,5.71983790397644,1.785,7.758,0.2374,0,1,1.1,sabre_025_crit,sabre_layout
333,577,0.20672369003295898,30.24,28.02,0.01756,0,1,1.1,sabre_025_crit,sabre_layout
71,90,0.19687676429748535,38.21,19.09,0.01759,0,1,1.1,sabre_025_crit,sabre_layout
874,1725,4.116498231887817,56.38,139.1,0.6408,0,1,1.1,sabre_025_crit,sabre_layout
266,409,0.30670690536499023,17.71,31.25,0.01182,0,1,1.1,sabre_025_crit,sabre_layout
101,70,0.0551609992980957,10.59,13.81,0.002246,0,1,1.1,sabre_025_crit,sabre_layout
758,1514,14.821599006652832,64.21,150.2,0.9194,0,1,1.1,sabre_025_crit,sabre_layout
441,674,0.26389598846435547,26.82,87.71,0.01071,0,1,1.1,sabre_025_crit,sabre_layout
225,251,0.2917790412902832,16.15,37.13,0.01195,0,1,1.1,sabre_025_crit,sabre_layout
171,114,0.1511211395263672,5.166,14.23,0.01853,0,1,1.1,sabre_025_crit,sabre_layout
913,1569,0.5731961727142334,16.81,65.97,0.00242,0,1,1.1,sabre_025_crit,sabre_layout
1420,3152,118.02758574485779,128.1,369.2,1772.0,0,1,1.1,sabre_025_crit,sabre_layout
479,1074,1.0986518859863281,34.79,49.04,0.07355,0,1,1.1,sabre_025_crit,sabre_layout
145,88,0.06752419471740723,0.0,0.0,0.0183,0,1,1.1,sabre_025_crit,sabre_layout
708,924,0.7868309020996094,69.41,148.7,0.08411,0,1,1.1,sabre_025_crit,sabre_layout
155,42,0.06556487083435059,0.0,0.0,0.0008649,0,1,1.1,sabre_025_crit,sabre_layout
193,252,0.35130906105041504,77.65,8.318,0.0166,0,1,1.1,sabre_025_crit,sabre_layout
530,703,0.9379959106445312,14.01,22.2,0.03093,0,1,1.1,sabre_025_crit,sabre_layout
3191,4150,12.802954912185669,82.03,129.3,0.4565,0,1,1.1,sabre_025_crit,sabre_layout
1323,2100,2.059868097305298,78.53,176.3,0.04362,0,1,1.1,sabre_025_crit,sabre_layout
