depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
0,0,0.024003982543945312,0.0,0.0,0.01922,0,5,2.5,sabre_025_crit,sabre_layout,1
23,34,0.04441523551940918,0.0,0.0,0.0006054,0,5,2.5,sabre_025_crit,sabre_layout,1
0,0,0.025600910186767578,0.0,0.0,0.0003714,0,5,2.5,sabre_025_crit,sabre_layout,1
14,14,0.03157401084899902,1.479,3.354,0.01617,0,5,2.5,sabre_025_crit,sabre_layout,1
3,3,0.02425694465637207,2.121,3.0,0.0005067,0,5,2.5,sabre_025_crit,sabre_layout,1
1,1,0.022613048553466797,0.0,0.0,0.0004984,0,5,2.5,sabre_025_crit,sabre_layout,1
2,2,0.02568507194519043,0.0,0.0,0.0002359,0,5,2.5,sabre_025_crit,sabre_layout,1
15,15,0.030345916748046875,2.487,2.487,0.01449,0,5,2.5,sabre_025_crit,sabre_layout,1
2,6,0.0336911678314209,0.0,0.0,0.000814,0,5,2.5,sabre_025_crit,sabre_layout,1
7,4,0.026772022247314453,3.0,3.897,0.0005804,0,5,2.5,sabre_025_crit,sabre_layout,1
0,0,0.03054189682006836,0.0,0.0,0.000223,0,5,2.5,sabre_025_crit,sabre_layout,1
2,2,0.024410009384155273,0.0,0.0,0.01518,0,5,2.5,sabre_025_crit,sabre_layout,1
2,2,0.02347278594970703,0.0,0.0,0.0002799,0,5,2.5,sabre_025_crit,sabre_layout,1
84,84,0.049417972564697266,0.0,0.0,0.0005622,0,5,2.5,sabre_025_crit,sabre_layout,1
80,139,0.1243288516998291,17.65,21.25,0.01624,0,5,2.5,sabre_025_crit,sabre_layout,1
3,3,0.02394890785217285,0.0,0.0,0.0003758,0,5,2.5,sabre_025_crit,sabre_layout,1
18,18,0.032804012298583984,2.773,4.5,0.00123,0,5,2.5,sabre_025_crit,sabre_layout,1
10,10,0.03341794013977051,1.299,1.299,0.001012,0,5,2.5,sabre_025_crit,sabre_layout,1
32,32,0.04001784324645996,2.487,2.121,0.01495,0,5,2.5,sabre_025_crit,sabre_layout,1
3,2,0.02619481086730957,0.0,0.0,0.0006005,0,5,2.5,sabre_025_crit,sabre_layout,1
2,4,0.029291868209838867,0.0,0.0,0.0002462,0,5,2.5,sabre_025_crit,sabre_layout,1
86,101,0.05376005172729492,12.4,24.31,0.0154,0,5,2.5,sabre_025_crit,sabre_layout,1
24,27,0.0345149040222168,4.123,3.674,0.0008662,0,5,2.5,sabre_025_crit,sabre_layout,1
10,16,0.030138015747070312,2.165,1.299,0.0006212,0,5,2.5,sabre_025_crit,sabre_layout,1
2,2,0.02485823631286621,0.0,0.0,0.0003899,0,5,2.5,sabre_025_crit,sabre_layout,1
3,0,0.025123119354248047,0.0,0.0,0.01623,0,5,2.5,sabre_025_crit,sabre_layout,1
9,9,0.026683807373046875,1.299,1.299,0.0004518,0,5,2.5,sabre_025_crit,sabre_layout,1
17,17,0.028462886810302734,1.299,1.299,0.0004312,0,5,2.5,sabre_025_crit,sabre_layout,1
4,4,0.027340173721313477,0.0,0.0,0.0005975,0,5,2.5,sabre_025_crit,sabre_layout,1
9,9,0.027091026306152344,2.598,2.598,0.0161,0,5,2.5,sabre_025_crit,sabre_layout,1
4,7,0.03092193603515625,1.225,1.299,0.0004235,0,5,2.5,sabre_025_crit,sabre_layout,1
63,105,0.07920312881469727,0.0,3.897,0.007456,0,5,2.5,sabre_025_crit,sabre_layout,1
63,105,0.07940888404846191,0.0,3.897,0.01002,0,5,2.5,sabre_025_crit,sabre_layout,1
38,409,1.3709790706634521,9.731,33.36,0.08444,0,5,2.5,sabre_025_crit,sabre_layout,1
21,128,0.22960209846496582,6.534,4.743,0.007648,0,5,2.5,sabre_025_crit,sabre_layout,1
89,242,0.10478591918945312,4.387,23.47,0.006609,0,5,2.5,sabre_025_crit,sabre_layout,1
41,689,3.2451119422912598,10.35,34.43,69.28,0,5,2.5,sabre_025_crit,sabre_layout,1
30,232,0.5863199234008789,2.046,12.97,0.06045,0,5,2.5,sabre_025_crit,sabre_layout,1
13,138,0.39283108711242676,7.595,26.54,0.01411,0,5,2.5,sabre_025_crit,sabre_layout,1
52,67,0.05267500877380371,4.093,14.91,0.002638,0,5,2.5,sabre_025_crit,sabre_layout,1
78,123,0.0933690071105957,0.0,3.674,0.005203,0,5,2.5,sabre_025_crit,sabre_layout,1
20,22,0.03345489501953125,3.897,3.674,0.02114,0,5,2.5,sabre_025_crit,sabre_layout,1
