depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
0,0,0.024593830108642578,0.0,0.0,0.0006585,0,1,1.15,sabre_025_crit,sabre_layout
23,34,0.04396986961364746,0.0,0.0,0.01943,0,1,1.15,sabre_025_crit,sabre_layout
0,0,0.024386882781982422,0.0,0.0,0.0001479,0,1,1.15,sabre_025_crit,sabre_layout
14,14,0.030620336532592773,1.479,3.354,0.0002452,0,1,1.15,sabre_025_crit,sabre_layout
3,3,0.024254798889160156,2.121,3.0,0.0007221,0,1,1.15,sabre_025_crit,sabre_layout
1,1,0.024231910705566406,0.0,0.0,0.02052,0,1,1.15,sabre_025_crit,sabre_layout
2,2,0.02579212188720703,0.0,0.0,0.0005664,0,1,1.15,sabre_025_crit,sabre_layout
15,15,0.03018808364868164,2.487,2.487,0.0005121,0,1,1.15,sabre_025_crit,sabre_layout
2,6,0.03395724296569824,0.0,0.0,0.001118,0,1,1.15,sabre_025_crit,sabre_layout
7,4,0.06400609016418457,3.0,3.897,0.01599,0,1,1.15,sabre_025_crit,sabre_layout
0,0,0.032279253005981445,0.0,0.0,0.000913,0,1,1.15,sabre_025_crit,sabre_layout
2,2,0.02443099021911621,0.0,0.0,0.0004709,0,1,1.15,sabre_025_crit,sabre_layout
2,2,0.0235140323638916,0.0,0.0,0.0003824,0,1,1.15,sabre_025_crit,sabre_layout
84,84,0.0851900577545166,0.0,0.0,0.01613,0,1,1.15,sabre_025_crit,sabre_layout
78,139,0.08492684364318848,18.18,33.09,0.003832,0,1,1.15,sabre_025_crit,sabre_layout
3,3,0.0238950252532959,0.0,0.0,0.01566,0,1,1.15,sabre_025_crit,sabre_layout
18,18,0.03310585021972656,2.773,4.5,0.0008316,0,1,1.15,sabre_025_crit,sabre_layout
10,10,0.03386497497558594,1.299,1.299,0.001246,0,1,1.15,sabre_025_crit,sabre_layout
32,32,0.0396268367767334,2.487,2.121,0.00108,0,1,1.15,sabre_025_crit,sabre_layout
3,2,0.024538040161132812,0.0,0.0,0.01554,0,1,1.15,sabre_025_crit,sabre_layout
2,4,0.02902984619140625,0.0,0.0,0.0001635,0,1,1.15,sabre_025_crit,sabre_layout
86,101,0.05112004280090332,12.6,24.77,0.002881,0,1,1.15,sabre_025_crit,sabre_layout
24,27,0.03518509864807129,4.123,3.674,0.0008765,0,1,1.15,sabre_025_crit,sabre_layout
10,16,0.02972102165222168,2.5,1.5,0.0154,0,1,1.15,sabre_025_crit,sabre_layout
2,2,0.02450084686279297,0.0,0.0,0.0002695,0,1,1.15,sabre_025_crit,sabre_layout
3,0,0.025274991989135742,0.0,0.0,0.0001648,0,1,1.15,sabre_025_crit,sabre_layout
9,9,0.026458740234375,1.299,1.299,0.0004314,0,1,1.15,sabre_025_crit,sabre_layout
17,17,0.0663909912109375,1.299,1.299,0.01637,0,1,1.15,sabre_025_crit,sabre_layout
4,4,0.027842044830322266,0.0,0.0,0.0007147,0,1,1.15,sabre_025_crit,sabre_layout
9,9,0.026569128036499023,2.598,2.598,0.0005257,0,1,1.15,sabre_025_crit,sabre_layout
4,7,0.031223058700561523,1.225,1.299,0.01614,0,1,1.15,sabre_025_crit,sabre_layout
63,105,0.079132080078125,0.0,3.897,0.008447,0,1,1.15,sabre_025_crit,sabre_layout
63,105,0.07955813407897949,0.0,3.897,0.008181,0,1,1.15,sabre_025_crit,sabre_layout
40,430,1.334629774093628,1.785,31.5,0.02663,0,1,1.15,sabre_025_crit,sabre_layout
16,113,0.23529696464538574,6.098,12.46,0.01023,0,1,1.15,sabre_025_crit,sabre_layout
58,176,0.11211514472961426,12.32,18.55,0.01373,0,1,1.15,sabre_025_crit,sabre_layout
48,587,2.8053319454193115,3.631,51.37,0.1439,0,1,1.15,sabre_025_crit,sabre_layout
21,187,0.5866971015930176,5.523,27.21,0.04962,0,1,1.15,sabre_025_crit,sabre_layout
21,162,0.3368518352508545,7.395,15.79,0.02374,0,1,1.15,sabre_025_crit,sabre_layout
52,67,0.05298590660095215,4.093,14.91,0.001942,0,1,1.15,sabre_025_crit,sabre_layout
78,123,0.09301114082336426,0.0,2.121,0.00579,0,1,1.15,sabre_025_crit,sabre_layout
20,22,0.03246188163757324,3.897,3.674,0.0002324,0,1,1.15,sabre_025_crit,sabre_layout
124,183,0.10905194282531738,4.61,4.437,0.01623,0,1,1.15,sabre_025_crit,sabre_layout
96,118,0.07680273056030273,12.18,26.96,0.002644,0,1,1.15,sabre_025_crit,sabre_layout
70,102,0.12333178520202637,12.05,15.95,0.01598,0,1,1.15,sabre_025_crit,sabre_layout
81,123,0.07719111442565918,3.391,8.078,0.002598,0,1,1.15,sabre_025_crit,sabre_layout
10,10,0.03593897819519043,0.0,0.0,0.001288,0,1,1.15,sabre_025_crit,sabre_layout
104,169,0.19577407836914062,2.5,1.299,0.01729,0,1,1.15,sabre_025_crit,sabre_layout
59,102,0.06544303894042969,13.16,19.94,0.004071,0,1,1.15,sabre_025_crit,sabre_layout
104,169,0.1598057746887207,2.5,1.299,0.01297,0,1,1.15,sabre_025_crit,sabre_layout
61,76,0.0681450366973877,7.918,14.6,0.002353,0,1,1.15,sabre_025_crit,sabre_layout
36,56,0.06286883354187012,16.02,23.38,0.003889,0,1,1.15,sabre_025_crit,sabre_layout
290,544,0.27867698669433594,42.26,38.21,0.00377,0,1,1.15,sabre_025_crit,sabre_layout
50,60,0.036252737045288086,1.581,2.487,0.000333,0,1,1.15,sabre_025_crit,sabre_layout
57,60,0.05229306221008301,2.693,5.356,0.001718,0,1,1.15,sabre_025_crit,sabre_layout
7,9,0.05540895462036133,0.0,0.0,0.0008149,0,1,1.15,sabre_025_crit,sabre_layout
10,4,0.032639265060424805,0.0,0.0,0.0004373,0,1,1.15,sabre_025_crit,sabre_layout
20,8,0.07315301895141602,0.0,0.0,0.01667,0,1,1.15,sabre_025_crit,sabre_layout
12,16,0.03543901443481445,3.897,4.975,0.001107,0,1,1.15,sabre_025_crit,sabre_layout
168,276,0.37465906143188477,2.598,6.538,0.04899,0,1,1.15,sabre_025_crit,sabre_layout
154,244,0.1092689037322998,12.79,27.61,0.004174,0,1,1.15,sabre_025_crit,sabre_layout
125,219,0.1275181770324707,13.91,20.83,0.003187,0,1,1.15,sabre_025_crit,sabre_layout
72,75,0.06606912612915039,7.12,5.408,0.01813,0,1,1.15,sabre_025_crit,sabre_layout
275,719,0.3492560386657715,22.5,30.7,0.01196,0,1,1.15,sabre_025_crit,sabre_layout
170,267,0.18218111991882324,20.9,37.53,0.01554,0,1,1.15,sabre_025_crit,sabre_layout
137,437,0.27135276794433594,26.32,25.66,0.02471,0,1,1.15,sabre_025_crit,sabre_layout
171,339,0.12001276016235352,15.11,11.3,0.01155,0,1,1.15,sabre_025_crit,sabre_layout
38,30,0.04161405563354492,0.0,0.0,0.0005524,0,1,1.15,sabre_025_crit,sabre_layout
249,582,0.4514458179473877,18.07,24.09,0.03162,0,1,1.15,sabre_025_crit,sabre_layout
208,334,0.583756685256958,1.732,5.356,0.08312,0,1,1.15,sabre_025_crit,sabre_layout
72,112,0.09895491600036621,14.86,15.59,0.02282,0,1,1.15,sabre_025_crit,sabre_layout
499,867,0.4613058567047119,17.74,39.93,0.01992,0,1,1.15,sabre_025_crit,sabre_layout
586,783,0.37299609184265137,40.59,74.31,0.01973,0,1,1.15,sabre_025_crit,sabre_layout
281,406,0.19419384002685547,22.43,25.75,0.02137,0,1,1.15,sabre_025_crit,sabre_layout
