depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
0,0,0.028015851974487305,0.0,0.0,0.0003535,0,5,2.4,sabre_025_crit,sabre_layout,1
23,34,0.05132412910461426,0.0,0.0,0.02173,0,5,2.4,sabre_025_crit,sabre_layout,1
0,0,0.027354955673217773,0.0,0.0,0.0002823,0,5,2.4,sabre_025_crit,sabre_layout,1
14,14,0.0347142219543457,1.479,3.354,0.0004888,0,5,2.4,sabre_025_crit,sabre_layout,1
3,3,0.027653217315673828,2.121,3.0,0.0006936,0,5,2.4,sabre_025_crit,sabre_layout,1
1,1,0.025928974151611328,0.0,0.0,0.0005463,0,5,2.4,sabre_025_crit,sabre_layout,1
2,2,0.028393983840942383,0.0,0.0,0.000219,0,5,2.4,sabre_025_crit,sabre_layout,1
15,15,0.035336971282958984,2.487,2.487,0.001125,0,5,2.4,sabre_025_crit,sabre_layout,1
2,6,0.03862929344177246,0.0,0.0,0.01571,0,5,2.4,sabre_025_crit,sabre_layout,1
7,4,0.031218767166137695,3.0,3.897,0.001057,0,5,2.4,sabre_025_crit,sabre_layout,1
0,0,0.036607980728149414,0.0,0.0,0.00043,0,5,2.4,sabre_025_crit,sabre_layout,1
2,2,0.02780008316040039,0.0,0.0,0.0001532,0,5,2.4,sabre_025_crit,sabre_layout,1
2,2,0.028914213180541992,0.0,0.0,0.01625,0,5,2.4,sabre_025_crit,sabre_layout,1
84,84,0.05792117118835449,0.0,0.0,0.0009839,0,5,2.4,sabre_025_crit,sabre_layout,1
80,139,0.10629916191101074,17.65,21.25,0.002875,0,5,2.4,sabre_025_crit,sabre_layout,1
3,3,0.02802872657775879,0.0,0.0,0.01638,0,5,2.4,sabre_025_crit,sabre_layout,1
18,18,0.03885793685913086,2.773,4.5,0.00101,0,5,2.4,sabre_025_crit,sabre_layout,1
10,10,0.03990769386291504,1.299,1.299,0.001514,0,5,2.4,sabre_025_crit,sabre_layout,1
32,32,0.04593300819396973,2.487,2.121,0.01773,0,5,2.4,sabre_025_crit,sabre_layout,1
3,2,0.029819965362548828,0.0,0.0,0.0006681,0,5,2.4,sabre_025_crit,sabre_layout,1
2,4,0.034258127212524414,0.0,0.0,0.0002772,0,5,2.4,sabre_025_crit,sabre_layout,1
86,101,0.06179094314575195,12.4,24.31,0.00294,0,5,2.4,sabre_025_crit,sabre_layout,1
24,27,0.04074597358703613,4.123,3.674,0.01784,0,5,2.4,sabre_025_crit,sabre_layout,1
10,16,0.03574204444885254,2.165,1.299,0.0006529,0,5,2.4,sabre_025_crit,sabre_layout,1
2,2,0.030071735382080078,0.0,0.0,0.0005382,0,5,2.4,sabre_025_crit,sabre_layout,1
3,0,0.02926778793334961,0.0,0.0,0.0002994,0,5,2.4,sabre_025_crit,sabre_layout,1
9,9,0.06982612609863281,1.299,1.299,0.01727,0,5,2.4,sabre_025_crit,sabre_layout,1
17,17,0.032990217208862305,1.299,1.299,0.0006595,0,5,2.4,sabre_025_crit,sabre_layout,1
4,4,0.0308380126953125,0.0,0.0,0.0006628,0,5,2.4,sabre_025_crit,sabre_layout,1
9,9,0.03070688247680664,2.598,2.598,0.01683,0,5,2.4,sabre_025_crit,sabre_layout,1
4,7,0.03586602210998535,1.225,1.299,0.0003159,0,5,2.4,sabre_025_crit,sabre_layout,1
