depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
0,0,0.024765968322753906,0.0,0.0,0.0006091,0,5,2.3,sabre_025_crit,sabre_layout,1
23,34,0.04381227493286133,0.0,0.0,0.02203,0,5,2.3,sabre_025_crit,sabre_layout,1
0,0,0.02422618865966797,0.0,0.0,0.0002607,0,5,2.3,sabre_025_crit,sabre_layout,1
14,14,0.030452966690063477,1.479,3.354,0.0002353,0,5,2.3,sabre_025_crit,sabre_layout,1
3,3,0.024245023727416992,2.121,3.0,0.0005384,0,5,2.3,sabre_025_crit,sabre_layout,1
1,1,0.022218942642211914,0.0,0.0,0.01633,0,5,2.3,sabre_025_crit,sabre_layout,1
2,2,0.025559663772583008,0.0,0.0,0.0001908,0,5,2.3,sabre_025_crit,sabre_layout,1
15,15,0.030128002166748047,2.487,2.487,0.000531,0,5,2.3,sabre_025_crit,sabre_layout,1
2,6,0.03485584259033203,0.0,0.0,0.001152,0,5,2.3,sabre_025_crit,sabre_layout,1
7,4,0.062011003494262695,3.0,3.897,0.01517,0,5,2.3,sabre_025_crit,sabre_layout,1
0,0,0.031137943267822266,0.0,0.0,0.0004174,0,5,2.3,sabre_025_crit,sabre_layout,1
2,2,0.024094104766845703,0.0,0.0,0.0003647,0,5,2.3,sabre_025_crit,sabre_layout,1
2,2,0.023518085479736328,0.0,0.0,0.0004498,0,5,2.3,sabre_025_crit,sabre_layout,1
84,84,0.08387398719787598,0.0,0.0,0.01546,0,5,2.3,sabre_025_crit,sabre_layout,1
80,139,0.08943629264831543,17.65,21.25,0.002357,0,5,2.3,sabre_025_crit,sabre_layout,1
3,3,0.023878097534179688,0.0,0.0,0.01694,0,5,2.3,sabre_025_crit,sabre_layout,1
18,18,0.03285622596740723,2.773,4.5,0.0008476,0,5,2.3,sabre_025_crit,sabre_layout,1
10,10,0.03374481201171875,1.299,1.299,0.001224,0,5,2.3,sabre_025_crit,sabre_layout,1
32,32,0.03966808319091797,2.487,2.121,0.0006687,0,5,2.3,sabre_025_crit,sabre_layout,1
3,2,0.0255889892578125,0.0,0.0,0.01479,0,5,2.3,sabre_025_crit,sabre_layout,1
2,4,0.02909374237060547,0.0,0.0,0.0001511,0,5,2.3,sabre_025_crit,sabre_layout,1
86,101,0.051738739013671875,12.4,24.31,0.00297,0,5,2.3,sabre_025_crit,sabre_layout,1
24,27,0.03439211845397949,4.123,3.674,0.01411,0,5,2.3,sabre_025_crit,sabre_layout,1
10,16,0.03004598617553711,2.165,1.299,0.0006068,0,5,2.3,sabre_025_crit,sabre_layout,1
2,2,0.02474498748779297,0.0,0.0,0.0002465,0,5,2.3,sabre_025_crit,sabre_layout,1
3,0,0.024998903274536133,0.0,0.0,5.776e-05,0,5,2.3,sabre_025_crit,sabre_layout,1
9,9,0.026734113693237305,1.299,1.299,0.01495,0,5,2.3,sabre_025_crit,sabre_layout,1
17,17,0.02820420265197754,1.299,1.299,0.0005018,0,5,2.3,sabre_025_crit,sabre_layout,1
4,4,0.026989221572875977,0.0,0.0,0.000521,0,5,2.3,sabre_025_crit,sabre_layout,1
9,9,0.027105093002319336,2.598,2.598,0.0004703,0,5,2.3,sabre_025_crit,sabre_layout,1
4,7,0.030771970748901367,1.225,1.299,0.01539,0,5,2.3,sabre_025_crit,sabre_layout,1
63,105,0.07829689979553223,0.0,3.897,0.007108,0,5,2.3,sabre_025_crit,sabre_layout,1
63,105,0.07850384712219238,0.0,3.897,0.007221,0,5,2.3,sabre_025_crit,sabre_layout,1
38,409,1.3715240955352783,9.731,33.36,0.05582,0,5,2.3,sabre_025_crit,sabre_layout,1
21,128,0.22937273979187012,6.534,4.743,0.0183,0,5,2.3,sabre_025_crit,sabre_layout,1
89,242,0.10562515258789062,4.387,23.47,0.02206,0,5,2.3,sabre_025_crit,sabre_layout,1
41,689,3.455742359161377,10.35,34.43,0.1962,0,5,2.3,sabre_025_crit,sabre_layout,1
30,232,0.6052050590515137,2.046,12.97,0.06402,0,5,2.3,sabre_025_crit,sabre_layout,1
13,138,0.38196301460266113,7.595,26.54,0.008824,0,5,2.3,sabre_025_crit,sabre_layout,1
52,67,0.055917978286743164,4.093,14.91,0.003105,0,5,2.3,sabre_025_crit,sabre_layout,1
78,123,0.10005903244018555,0.0,3.674,0.0055,0,5,2.3,sabre_025_crit,sabre_layout,1
20,22,0.03434181213378906,3.897,3.674,0.01595,0,5,2.3,sabre_025_crit,sabre_layout,1
114,162,0.11347818374633789,12.34,8.584,0.00457,0,5,2.3,sabre_025_crit,sabre_layout,1
96,118,0.08439397811889648,12.18,26.96,0.00309,0,5,2.3,sabre_025_crit,sabre_layout,1
70,102,0.09191513061523438,12.05,15.95,0.01664,0,5,2.3,sabre_025_crit,sabre_layout,1
81,123,0.08119797706604004,3.391,8.078,0.002546,0,5,2.3,sabre_025_crit,sabre_layout,1
10,10,0.03534984588623047,0.0,0.0,0.0164,0,5,2.3,sabre_025_crit,sabre_layout,1
103,166,0.1593480110168457,0.5,2.121,0.008805,0,5,2.3,sabre_025_crit,sabre_layout,1
59,102,0.06978201866149902,13.16,19.94,0.003683,0,5,2.3,sabre_025_crit,sabre_layout,1
103,166,0.1602020263671875,0.5,2.121,0.02447,0,5,2.3,sabre_025_crit,sabre_layout,1
61,76,0.0746150016784668,7.918,14.6,0.00278,0,5,2.3,sabre_025_crit,sabre_layout,1
36,56,0.07406497001647949,9.391,13.48,0.004928,0,5,2.3,sabre_025_crit,sabre_layout,1
271,499,0.2883601188659668,43.91,56.06,0.01693,0,5,2.3,sabre_025_crit,sabre_layout,1
50,60,0.03930211067199707,1.581,2.487,0.0008967,0,5,2.3,sabre_025_crit,sabre_layout,1
55,66,0.05604290962219238,3.345,3.674,0.0173,0,5,2.3,sabre_025_crit,sabre_layout,1
7,9,0.06012320518493652,0.0,0.0,0.0009673,0,5,2.3,sabre_025_crit,sabre_layout,1
10,4,0.034612178802490234,0.0,0.0,0.000129,0,5,2.3,sabre_025_crit,sabre_layout,1
20,8,0.03735804557800293,0.0,0.0,0.01679,0,5,2.3,sabre_025_crit,sabre_layout,1
12,16,0.038023948669433594,3.897,4.975,0.001263,0,5,2.3,sabre_025_crit,sabre_layout,1
168,270,0.4812338352203369,0.433,10.06,0.02155,0,5,2.3,sabre_025_crit,sabre_layout,1
154,244,0.11771321296691895,12.79,27.61,0.002325,0,5,2.3,sabre_025_crit,sabre_layout,1
111,183,0.13949179649353027,34.83,42.0,0.001844,0,5,2.3,sabre_025_crit,sabre_layout,1
72,75,0.07130980491638184,7.12,5.408,0.01783,0,5,2.3,sabre_025_crit,sabre_layout,1
301,854,0.3972630500793457,52.02,71.32,0.007962,0,5,2.3,sabre_025_crit,sabre_layout,1
170,267,0.19883513450622559,20.9,37.53,0.01626,0,5,2.3,sabre_025_crit,sabre_layout,1
186,533,0.3104677200317383,15.64,16.57,0.01562,0,5,2.3,sabre_025_crit,sabre_layout,1
171,339,0.13433599472045898,15.11,11.3,0.005648,0,5,2.3,sabre_025_crit,sabre_layout,1
38,30,0.048571109771728516,0.0,0.0,0.01782,0,5,2.3,sabre_025_crit,sabre_layout,1
270,600,0.48713088035583496,36.91,30.04,0.02806,0,5,2.3,sabre_025_crit,sabre_layout,1
208,334,0.6521139144897461,2.598,10.69,0.08925,0,5,2.3,sabre_025_crit,sabre_layout,1
72,112,0.10593318939208984,28.73,35.65,0.02442,0,5,2.3,sabre_025_crit,sabre_layout,1
483,780,0.5466268062591553,87.53,140.8,0.01945,0,5,2.3,sabre_025_crit,sabre_layout,1
621,840,0.43660902976989746,41.76,75.43,0.02004,0,5,2.3,sabre_025_crit,sabre_layout,1
290,430,0.21198010444641113,18.67,17.15,0.01362,0,5,2.3,sabre_025_crit,sabre_layout,1
121,250,0.1747899055480957,22.28,25.32,0.004672,0,5,2.3,sabre_025_crit,sabre_layout,1
32,46,0.053682804107666016,7.794,7.794,0.002424,0,5,2.3,sabre_025_crit,sabre_layout,1
317,929,0.6608381271362305,27.4,101.8,0.0474,0,5,2.3,sabre_025_crit,sabre_layout,1
288,492,1.3442540168762207,1.732,6.833,0.1101,0,5,2.3,sabre_025_crit,sabre_layout,1
331,577,0.22937607765197754,30.24,28.02,0.0135,0,5,2.3,sabre_025_crit,sabre_layout,1
20,90,0.2358078956604004,16.96,25.85,0.01396,0,5,2.3,sabre_025_crit,sabre_layout,1
655,1470,1.019402027130127,39.02,75.1,0.1986,0,5,2.3,sabre_025_crit,sabre_layout,1
168,346,0.25481414794921875,40.73,55.2,0.01343,0,5,2.3,sabre_025_crit,sabre_layout,1
66,70,0.06476116180419922,10.52,13.81,0.001656,0,5,2.3,sabre_025_crit,sabre_layout,1
598,1601,3.7263569831848145,70.64,96.99,0.251,0,5,2.3,sabre_025_crit,sabre_layout,1
439,674,0.2861640453338623,27.14,87.71,0.02405,0,5,2.3,sabre_025_crit,sabre_layout,1
222,251,0.35062408447265625,16.15,37.13,0.02146,0,5,2.3,sabre_025_crit,sabre_layout,1
69,114,0.12653112411499023,6.364,3.897,0.01853,0,5,2.3,sabre_025_crit,sabre_layout,1
911,1569,0.5492770671844482,17.2,65.97,0.01312,0,5,2.3,sabre_025_crit,sabre_layout,1
1238,3254,34.69489121437073,26.98,203.6,3.028,0,5,2.3,sabre_025_crit,sabre_layout,1
350,1158,1.4063138961791992,22.62,87.4,0.02866,0,5,2.3,sabre_025_crit,sabre_layout,1
87,88,0.15510773658752441,0.0,0.0,0.02969,0,5,2.3,sabre_025_crit,sabre_layout,1
602,1098,1.2034318447113037,38.73,127.3,0.04352,0,5,2.3,sabre_025_crit,sabre_layout,1
42,42,0.15615320205688477,0.0,0.0,0.0008689,0,5,2.3,sabre_025_crit,sabre_layout,1
69,252,0.7141311168670654,18.67,5.761,0.03673,0,5,2.3,sabre_025_crit,sabre_layout,1
527,703,2.273207664489746,14.01,22.2,0.04986,0,5,2.3,sabre_025_crit,sabre_layout,1
2355,4249,1003.9871108531952,78.82,111.2,431.2,0,5,2.3,sabre_025_crit,sabre_layout,1
1073,2034,0.9402210712432861,176.5,298.0,0.0436,0,5,2.3,sabre_025_crit,sabre_layout,1
5921,11175,33.09343075752258,201.3,573.5,1.414,0,5,2.3,sabre_025_crit,sabre_layout,1
289,346,0.333920955657959,20.62,32.55,0.03544,0,5,2.3,sabre_025_crit,sabre_layout,1
