depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
2,0,0.025284290313720703,0.0,0.0,0.0003629,0,1,1.4,sabre_025_crit,sabre_layout
37,34,0.04498291015625,0.0,0.0,0.01874,0,1,1.4,sabre_025_crit,sabre_layout
3,0,0.024574995040893555,0.0,0.0,0.0003018,0,1,1.4,sabre_025_crit,sabre_layout
22,14,0.03036212921142578,1.803,3.354,0.002789,0,1,1.4,sabre_025_crit,sabre_layout
5,3,0.03340792655944824,2.598,3.0,0.002051,0,1,1.4,sabre_025_crit,sabre_layout
5,1,0.024064064025878906,0.0,0.0,0.01892,0,1,1.4,sabre_025_crit,sabre_layout
5,2,0.025678157806396484,0.0,0.0,0.0004666,0,1,1.4,sabre_025_crit,sabre_layout
29,15,0.03004312515258789,3.571,2.487,0.001553,0,1,1.4,sabre_025_crit,sabre_layout
12,6,0.037301063537597656,0.0,0.0,0.001961,0,1,1.4,sabre_025_crit,sabre_layout
10,4,0.0705709457397461,3.0,3.897,0.0176,0,1,1.4,sabre_025_crit,sabre_layout
7,0,0.032643795013427734,0.0,0.0,0.001074,0,1,1.4,sabre_025_crit,sabre_layout
7,2,0.025064945220947266,0.0,0.0,0.0001827,0,1,1.4,sabre_025_crit,sabre_layout
8,2,0.025428056716918945,0.0,0.0,0.000382,0,1,1.4,sabre_025_crit,sabre_layout
178,84,0.08899998664855957,0.0,0.0,0.01783,0,1,1.4,sabre_025_crit,sabre_layout
103,139,0.0869300365447998,20.36,33.09,0.003962,0,1,1.4,sabre_025_crit,sabre_layout
8,3,0.024092912673950195,0.0,0.0,0.01507,0,1,1.4,sabre_025_crit,sabre_layout
33,21,0.033579111099243164,2.693,4.5,0.0008149,0,1,1.4,sabre_025_crit,sabre_layout
15,10,0.03595709800720215,1.299,1.299,0.001477,0,1,1.4,sabre_025_crit,sabre_layout
45,35,0.04143500328063965,3.571,2.121,0.0003329,0,1,1.4,sabre_025_crit,sabre_layout
10,2,0.025804996490478516,0.0,0.0,0.01648,0,1,1.4,sabre_025_crit,sabre_layout
10,4,0.028851985931396484,0.0,0.0,0.0002146,0,1,1.4,sabre_025_crit,sabre_layout
130,101,0.05194997787475586,12.6,24.77,0.003365,0,1,1.4,sabre_025_crit,sabre_layout
41,27,0.0358128547668457,4.062,3.674,0.0009095,0,1,1.4,sabre_025_crit,sabre_layout
16,16,0.029815196990966797,2.5,1.5,0.01691,0,1,1.4,sabre_025_crit,sabre_layout
12,2,0.02560901641845703,0.0,0.0,0.009534,0,1,1.4,sabre_025_crit,sabre_layout
12,0,0.02714228630065918,0.0,0.0,0.0005827,0,1,1.4,sabre_025_crit,sabre_layout
15,9,0.02798295021057129,2.165,1.299,0.0004591,0,1,1.4,sabre_025_crit,sabre_layout
24,17,0.07055401802062988,2.165,1.299,0.01849,0,1,1.4,sabre_025_crit,sabre_layout
12,4,0.02736186981201172,0.0,0.0,0.0006441,0,1,1.4,sabre_025_crit,sabre_layout
19,9,0.028903961181640625,0.433,2.598,0.0008869,0,1,1.4,sabre_025_crit,sabre_layout
14,7,0.03323078155517578,0.8292,1.299,0.02145,0,1,1.4,sabre_025_crit,sabre_layout
103,105,0.0808403491973877,0.0,3.897,0.007703,0,1,1.4,sabre_025_crit,sabre_layout
103,105,0.08156895637512207,0.0,3.897,0.009461,0,1,1.4,sabre_025_crit,sabre_layout
57,430,1.3643908500671387,4.206,31.5,0.01991,0,1,1.4,sabre_025_crit,sabre_layout
32,113,0.23724007606506348,7.141,12.46,0.005645,0,1,1.4,sabre_025_crit,sabre_layout
65,176,0.10795426368713379,13.81,18.55,0.01187,0,1,1.4,sabre_025_crit,sabre_layout
68,587,2.7818500995635986,9.337,51.37,0.1519,0,1,1.4,sabre_025_crit,sabre_layout
40,187,0.5710217952728271,7.562,27.21,0.04751,0,1,1.4,sabre_025_crit,sabre_layout
39,162,0.3335840702056885,6.671,15.79,0.02014,0,1,1.4,sabre_025_crit,sabre_layout
56,67,0.0522458553314209,4.093,14.91,0.003488,0,1,1.4,sabre_025_crit,sabre_layout
127,123,0.09411406517028809,0.0,2.121,0.005737,0,1,1.4,sabre_025_crit,sabre_layout
29,22,0.03257489204406738,3.031,3.674,0.0002214,0,1,1.4,sabre_025_crit,sabre_layout
186,192,0.10866594314575195,3.7,4.437,0.01823,0,1,1.4,sabre_025_crit,sabre_layout
140,118,0.08099985122680664,13.65,26.96,0.002011,0,1,1.4,sabre_025_crit,sabre_layout
74,102,0.13438105583190918,12.05,15.95,0.02026,0,1,1.4,sabre_025_crit,sabre_layout
85,123,0.07942700386047363,3.391,8.078,0.003802,0,1,1.4,sabre_025_crit,sabre_layout
38,10,0.03364872932434082,0.0,0.0,0.0005135,0,1,1.4,sabre_025_crit,sabre_layout
167,169,0.19492316246032715,4.0,1.299,0.01682,0,1,1.4,sabre_025_crit,sabre_layout
