depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
0,0,0.023242950439453125,0.0,0.0,0.0001603,0,1,1.05,sabre_025_crit,sabre_layout
23,34,0.04343104362487793,0.0,0.0,0.0007711,0,1,1.05,sabre_025_crit,sabre_layout
0,0,0.023813962936401367,0.0,0.0,0.01909,0,1,1.05,sabre_025_crit,sabre_layout
14,14,0.030113935470581055,1.479,3.354,0.000328,0,1,1.05,sabre_025_crit,sabre_layout
3,3,0.02347421646118164,2.121,3.0,0.0007231,0,1,1.05,sabre_025_crit,sabre_layout
1,1,0.021854877471923828,0.0,0.0,0.0003088,0,1,1.05,sabre_025_crit,sabre_layout
2,2,0.024894237518310547,0.0,0.0,0.0001719,0,1,1.05,sabre_025_crit,sabre_layout
15,15,0.06370377540588379,2.487,2.487,0.01525,0,1,1.05,sabre_025_crit,sabre_layout
2,6,0.03254103660583496,0.0,0.0,0.0007206,0,1,1.05,sabre_025_crit,sabre_layout
7,4,0.02733016014099121,3.0,3.897,0.0007635,0,1,1.05,sabre_025_crit,sabre_layout
0,0,0.029501914978027344,0.0,0.0,0.01363,0,1,1.05,sabre_025_crit,sabre_layout
2,2,0.023294925689697266,0.0,0.0,0.0003417,0,1,1.05,sabre_025_crit,sabre_layout
2,2,0.023151159286499023,0.0,0.0,0.0002291,0,1,1.05,sabre_025_crit,sabre_layout
84,84,0.047219038009643555,0.0,0.0,0.01397,0,1,1.05,sabre_025_crit,sabre_layout
78,139,0.08328127861022949,18.18,33.09,0.003963,0,1,1.05,sabre_025_crit,sabre_layout
3,3,0.023492097854614258,0.0,0.0,0.0003994,0,1,1.05,sabre_025_crit,sabre_layout
18,18,0.03159904479980469,2.773,4.5,0.001169,0,1,1.05,sabre_025_crit,sabre_layout
10,10,0.06483006477355957,1.299,1.299,0.01498,0,1,1.05,sabre_025_crit,sabre_layout
32,32,0.03939509391784668,2.487,2.121,0.0008504,0,1,1.05,sabre_025_crit,sabre_layout
3,2,0.025384902954101562,0.0,0.0,0.0005729,0,1,1.05,sabre_025_crit,sabre_layout
2,4,0.028312206268310547,0.0,0.0,0.0001661,0,1,1.05,sabre_025_crit,sabre_layout
86,101,0.049666643142700195,12.6,24.77,0.01223,0,1,1.05,sabre_025_crit,sabre_layout
24,27,0.03461289405822754,4.123,3.674,0.0009118,0,1,1.05,sabre_025_crit,sabre_layout
10,16,0.028657913208007812,2.5,1.5,0.001041,0,1,1.05,sabre_025_crit,sabre_layout
2,2,0.02440810203552246,0.0,0.0,0.01442,0,1,1.05,sabre_025_crit,sabre_layout
3,0,0.02419877052307129,0.0,0.0,0.0001308,0,1,1.05,sabre_025_crit,sabre_layout
9,9,0.026157855987548828,1.299,1.299,0.0005194,0,1,1.05,sabre_025_crit,sabre_layout
