depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
0,0,0.024651050567626953,0.0,0.0,0.01138,0,1,1.01,sabre_025_crit,sabre_layout
23,34,0.04415178298950195,0.0,0.0,0.0003937,0,1,1.01,sabre_025_crit,sabre_layout
0,0,0.024872779846191406,0.0,0.0,0.001014,0,1,1.01,sabre_025_crit,sabre_layout
14,14,0.030942916870117188,1.479,3.354,0.01627,0,1,1.01,sabre_025_crit,sabre_layout
3,3,0.025676965713500977,2.121,3.0,0.0008682,0,1,1.01,sabre_025_crit,sabre_layout
1,1,0.0224001407623291,0.0,0.0,0.0004425,0,1,1.01,sabre_025_crit,sabre_layout
2,2,0.02470088005065918,0.0,0.0,0.0002191,0,1,1.01,sabre_025_crit,sabre_layout
15,15,0.030770063400268555,2.487,2.487,0.000692,0,1,1.01,sabre_025_crit,sabre_layout
2,6,0.06304788589477539,0.0,0.0,0.01344,0,1,1.01,sabre_025_crit,sabre_layout
7,4,0.026577234268188477,3.0,3.897,0.0007,0,1,1.01,sabre_025_crit,sabre_layout
0,0,0.030939817428588867,0.0,0.0,0.0003314,0,1,1.01,sabre_025_crit,sabre_layout
2,2,0.023979663848876953,0.0,0.0,0.01466,0,1,1.01,sabre_025_crit,sabre_layout
2,2,0.02338719367980957,0.0,0.0,0.0003475,0,1,1.01,sabre_025_crit,sabre_layout
84,84,0.048201799392700195,0.0,0.0,0.0001979,0,1,1.01,sabre_025_crit,sabre_layout
78,139,0.08616137504577637,18.18,33.09,0.003939,0,1,1.01,sabre_025_crit,sabre_layout
3,3,0.023999929428100586,0.0,0.0,0.0003777,0,1,1.01,sabre_025_crit,sabre_layout
18,18,0.033299922943115234,2.773,4.5,0.001065,0,1,1.01,sabre_025_crit,sabre_layout
10,10,0.03488612174987793,1.299,1.299,0.001508,0,1,1.01,sabre_025_crit,sabre_layout
32,32,0.04046797752380371,2.487,2.121,0.01535,0,1,1.01,sabre_025_crit,sabre_layout
3,2,0.02653193473815918,0.0,0.0,0.0006675,0,1,1.01,sabre_025_crit,sabre_layout
2,4,0.029771089553833008,0.0,0.0,0.00017,0,1,1.01,sabre_025_crit,sabre_layout
86,101,0.05254220962524414,12.6,24.77,0.01672,0,1,1.01,sabre_025_crit,sabre_layout
24,27,0.035516977310180664,4.123,3.674,0.001048,0,1,1.01,sabre_025_crit,sabre_layout
10,16,0.028584003448486328,2.5,1.5,0.001433,0,1,1.01,sabre_025_crit,sabre_layout
2,2,0.024761676788330078,0.0,0.0,0.0003351,0,1,1.01,sabre_025_crit,sabre_layout
3,0,0.025217056274414062,0.0,0.0,0.01595,0,1,1.01,sabre_025_crit,sabre_layout
9,9,0.02689838409423828,1.299,1.299,0.0005363,0,1,1.01,sabre_025_crit,sabre_layout
17,17,0.028907060623168945,1.299,1.299,0.0006652,0,1,1.01,sabre_025_crit,sabre_layout
4,4,0.027977943420410156,0.0,0.0,0.0008881,0,1,1.01,sabre_025_crit,sabre_layout
9,9,0.026839017868041992,2.598,2.598,0.0007338,0,1,1.01,sabre_025_crit,sabre_layout
4,7,0.03141522407531738,1.225,1.299,0.01489,0,1,1.01,sabre_025_crit,sabre_layout
63,105,0.07803678512573242,0.0,3.897,0.007822,0,1,1.01,sabre_025_crit,sabre_layout
63,105,0.07915306091308594,0.0,3.897,0.008164,0,1,1.01,sabre_025_crit,sabre_layout
34,415,1.4040398597717285,4.085,28.65,0.05688,0,1,1.01,sabre_025_crit,sabre_layout
16,113,0.23599791526794434,6.098,12.46,0.02108,0,1,1.01,sabre_025_crit,sabre_layout
58,176,0.10985493659973145,12.32,18.55,0.005984,0,1,1.01,sabre_025_crit,sabre_layout
48,587,2.885425090789795,5.019,64.36,0.1551,0,1,1.01,sabre_025_crit,sabre_layout
21,187,0.6343429088592529,5.523,27.21,0.06294,0,1,1.01,sabre_025_crit,sabre_layout
21,162,0.3487837314605713,7.246,26.71,0.02924,0,1,1.01,sabre_025_crit,sabre_layout
52,67,0.05289316177368164,4.093,14.91,0.002785,0,1,1.01,sabre_025_crit,sabre_layout
78,123,0.09555697441101074,0.0,2.121,0.006502,0,1,1.01,sabre_025_crit,sabre_layout
20,22,0.036991119384765625,3.897,3.674,0.01471,0,1,1.01,sabre_025_crit,sabre_layout
124,183,0.11121034622192383,4.61,4.437,0.002159,0,1,1.01,sabre_025_crit,sabre_layout
96,118,0.07953929901123047,12.18,26.96,0.002432,0,1,1.01,sabre_025_crit,sabre_layout
70,102,0.08455395698547363,12.05,15.95,0.02019,0,1,1.01,sabre_025_crit,sabre_layout
81,123,0.07528400421142578,3.391,8.078,0.00242,0,1,1.01,sabre_025_crit,sabre_layout
10,10,0.03358101844787598,0.0,0.0,0.0007792,0,1,1.01,sabre_025_crit,sabre_layout
104,169,0.15973687171936035,2.5,1.299,0.005841,0,1,1.01,sabre_025_crit,sabre_layout
59,102,0.07284688949584961,13.16,19.94,0.002482,0,1,1.01,sabre_025_crit,sabre_layout
104,169,0.16177988052368164,2.5,1.299,0.01654,0,1,1.01,sabre_025_crit,sabre_layout
61,76,0.06725788116455078,7.918,14.6,0.002027,0,1,1.01,sabre_025_crit,sabre_layout
36,56,0.0646829605102539,16.02,23.38,0.01454,0,1,1.01,sabre_025_crit,sabre_layout
290,544,0.2846951484680176,42.26,38.21,0.002844,0,1,1.01,sabre_025_crit,sabre_layout
50,60,0.03708910942077637,1.581,2.487,0.0008922,0,1,1.01,sabre_025_crit,sabre_layout
57,60,0.0518798828125,2.693,5.356,0.01318,0,1,1.01,sabre_025_crit,sabre_layout
7,9,0.05515599250793457,0.0,0.0,0.00332,0,1,1.01,sabre_025_crit,sabre_layout
10,4,0.032668113708496094,0.0,0.0,0.01635,0,1,1.01,sabre_025_crit,sabre_layout
20,8,0.034052133560180664,0.0,0.0,0.0004177,0,1,1.01,sabre_025_crit,sabre_layout
12,16,0.03670072555541992,3.897,4.975,0.0006812,0,1,1.01,sabre_025_crit,sabre_layout
168,276,0.3794260025024414,2.598,6.538,0.04432,0,1,1.01,sabre_025_crit,sabre_layout
154,244,0.10921120643615723,12.79,27.61,0.004105,0,1,1.01,sabre_025_crit,sabre_layout
125,219,0.131209135055542,13.91,20.83,0.01398,0,1,1.01,sabre_025_crit,sabre_layout
72,75,0.0652761459350586,7.12,5.408,0.002679,0,1,1.01,sabre_025_crit,sabre_layout
275,719,0.350405216217041,22.5,30.7,0.01351,0,1,1.01,sabre_025_crit,sabre_layout
170,267,0.27956604957580566,20.9,37.53,0.04456,0,1,1.01,sabre_025_crit,sabre_layout
137,437,0.27887797355651855,26.32,25.66,0.01023,0,1,1.01,sabre_025_crit,sabre_layout
171,339,0.1274569034576416,15.11,11.3,0.006956,0,1,1.01,sabre_025_crit,sabre_layout
38,30,0.07859015464782715,0.0,0.0,0.01562,0,1,1.01,sabre_025_crit,sabre_layout
249,582,0.4481379985809326,18.07,24.09,0.03178,0,1,1.01,sabre_025_crit,sabre_layout
208,334,0.5864262580871582,1.732,5.356,0.08425,0,1,1.01,sabre_025_crit,sabre_layout
72,112,0.09896087646484375,14.86,15.59,0.02037,0,1,1.01,sabre_025_crit,sabre_layout
499,867,0.4670281410217285,17.74,39.93,0.02114,0,1,1.01,sabre_025_crit,sabre_layout
586,783,0.3735010623931885,40.59,74.31,0.02174,0,1,1.01,sabre_025_crit,sabre_layout
281,406,0.1925802230834961,22.43,25.75,0.006299,0,1,1.01,sabre_025_crit,sabre_layout
110,217,0.17331933975219727,32.32,45.17,0.008506,0,1,1.01,sabre_025_crit,sabre_layout
32,46,0.04758572578430176,7.794,7.794,0.001644,0,1,1.01,sabre_025_crit,sabre_layout
291,890,0.5221199989318848,19.11,64.74,0.04906,0,1,1.01,sabre_025_crit,sabre_layout
288,486,1.239405870437622,2.0,7.758,0.09167,0,1,1.01,sabre_025_crit,sabre_layout
331,577,0.20389795303344727,30.24,28.02,0.03859,0,1,1.01,sabre_025_crit,sabre_layout
20,90,0.17655515670776367,22.69,19.09,0.0137,0,1,1.01,sabre_025_crit,sabre_layout
600,1482,0.8927509784698486,43.28,139.1,0.09498,0,1,1.01,sabre_025_crit,sabre_layout
217,409,0.24936199188232422,11.73,31.25,0.01207,0,1,1.01,sabre_025_crit,sabre_layout
66,70,0.05698800086975098,10.52,13.81,0.002703,0,1,1.01,sabre_025_crit,sabre_layout
554,1550,2.6485159397125244,68.71,134.7,0.1417,0,1,1.01,sabre_025_crit,sabre_layout
439,674,0.2358720302581787,27.14,87.71,0.01043,0,1,1.01,sabre_025_crit,sabre_layout
222,251,0.28003907203674316,16.15,37.13,0.01162,0,1,1.01,sabre_025_crit,sabre_layout
69,87,0.09782886505126953,8.617,14.23,0.02111,0,1,1.01,sabre_025_crit,sabre_layout
911,1569,0.5105710029602051,17.2,65.97,0.006173,0,1,1.01,sabre_025_crit,sabre_layout
1176,3437,16.598608016967773,98.55,245.3,1.026,0,1,1.01,sabre_025_crit,sabre_layout
365,1074,0.5674872398376465,30.85,49.04,0.03189,0,1,1.01,sabre_025_crit,sabre_layout
87,88,0.06735682487487793,0.0,0.0,0.0004212,0,1,1.01,sabre_025_crit,sabre_layout
577,924,0.5033259391784668,63.03,148.7,0.03466,0,1,1.01,sabre_025_crit,sabre_layout
42,42,0.07396197319030762,0.0,0.0,0.01332,0,1,1.01,sabre_025_crit,sabre_layout
69,252,0.2749600410461426,27.77,8.318,0.02269,0,1,1.01,sabre_025_crit,sabre_layout
527,703,0.9164350032806396,14.01,22.2,0.01568,0,1,1.01,sabre_025_crit,sabre_layout
2341,4150,2.7330548763275146,80.69,129.3,0.06465,0,1,1.01,sabre_025_crit,sabre_layout
1117,2100,0.9696240425109863,70.26,176.3,0.02843,0,1,1.01,sabre_025_crit,sabre_layout
5812,11118,18.673349857330322,86.09,385.2,0.9633,0,1,1.01,sabre_025_crit,sabre_layout
291,343,0.27625298500061035,11.72,7.462,0.06041,0,1,1.01,sabre_025_crit,sabre_layout
