depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
2,0,0.024181842803955078,0.0,0.0,0.0004724,0,1,1.09,sabre_025_crit,sabre_layout
37,34,0.042695045471191406,0.0,0.0,0.01905,0,1,1.09,sabre_025_crit,sabre_layout
3,0,0.02418804168701172,0.0,0.0,0.0001886,0,1,1.09,sabre_025_crit,sabre_layout
22,14,0.029815196990966797,1.803,3.354,0.0002508,0,1,1.09,sabre_025_crit,sabre_layout
5,3,0.023874759674072266,2.598,3.0,0.0007214,0,1,1.09,sabre_025_crit,sabre_layout
5,1,0.023528099060058594,0.0,0.0,0.01907,0,1,1.09,sabre_025_crit,sabre_layout
5,2,0.02548694610595703,0.0,0.0,0.0004117,0,1,1.09,sabre_025_crit,sabre_layout
29,15,0.02954387664794922,3.571,2.487,0.0005907,0,1,1.09,sabre_025_crit,sabre_layout
12,6,0.03359198570251465,0.0,0.0,0.001145,0,1,1.09,sabre_025_crit,sabre_layout
10,4,0.06404900550842285,3.0,3.897,0.01628,0,1,1.09,sabre_025_crit,sabre_layout
7,0,0.029976844787597656,0.0,0.0,0.0002684,0,1,1.09,sabre_025_crit,sabre_layout
7,2,0.023687362670898438,0.0,0.0,0.00039,0,1,1.09,sabre_025_crit,sabre_layout
8,2,0.022922039031982422,0.0,0.0,0.0002091,0,1,1.09,sabre_025_crit,sabre_layout
178,84,0.08187580108642578,0.0,0.0,0.0151,0,1,1.09,sabre_025_crit,sabre_layout
103,139,0.08441305160522461,20.36,33.09,0.004383,0,1,1.09,sabre_025_crit,sabre_layout
8,3,0.024332046508789062,0.0,0.0,0.01556,0,1,1.09,sabre_025_crit,sabre_layout
33,21,0.032737016677856445,2.693,4.5,0.000951,0,1,1.09,sabre_025_crit,sabre_layout
15,10,0.032753705978393555,1.299,1.299,0.0009909,0,1,1.09,sabre_025_crit,sabre_layout
45,35,0.0410761833190918,3.571,2.121,0.0007273,0,1,1.09,sabre_025_crit,sabre_layout
10,2,0.024449825286865234,0.0,0.0,0.01471,0,1,1.09,sabre_025_crit,sabre_layout
10,4,0.028319120407104492,0.0,0.0,0.0002668,0,1,1.09,sabre_025_crit,sabre_layout
130,101,0.05017995834350586,12.6,24.77,0.002838,0,1,1.09,sabre_025_crit,sabre_layout
41,27,0.033924102783203125,4.062,3.674,0.001522,0,1,1.09,sabre_025_crit,sabre_layout
16,16,0.028472900390625,2.5,1.5,0.01492,0,1,1.09,sabre_025_crit,sabre_layout
12,2,0.023914098739624023,0.0,0.0,0.0002371,0,1,1.09,sabre_025_crit,sabre_layout
12,0,0.02473306655883789,0.0,0.0,0.0001268,0,1,1.09,sabre_025_crit,sabre_layout
15,9,0.026257038116455078,2.165,1.299,0.0004811,0,1,1.09,sabre_025_crit,sabre_layout
24,17,0.06113910675048828,2.165,1.299,0.01489,0,1,1.09,sabre_025_crit,sabre_layout
12,4,0.02710700035095215,0.0,0.0,0.0007174,0,1,1.09,sabre_025_crit,sabre_layout
