depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
2,0,0.025780916213989258,0.0,0.0,0.01877,0,1,1.03,sabre_025_crit,sabre_layout
37,34,0.042775869369506836,0.0,0.0,0.0003277,0,1,1.03,sabre_025_crit,sabre_layout
3,0,0.023985862731933594,0.0,0.0,0.000421,0,1,1.03,sabre_025_crit,sabre_layout
22,14,0.030305147171020508,1.803,3.354,0.0004992,0,1,1.03,sabre_025_crit,sabre_layout
5,3,0.02329397201538086,2.598,3.0,0.01534,0,1,1.03,sabre_025_crit,sabre_layout
5,1,0.02180314064025879,0.0,0.0,0.0002255,0,1,1.03,sabre_025_crit,sabre_layout
5,2,0.025098085403442383,0.0,0.0,0.000577,0,1,1.03,sabre_025_crit,sabre_layout
29,15,0.029380083084106445,3.571,2.487,0.0005358,0,1,1.03,sabre_025_crit,sabre_layout
12,6,0.03281402587890625,0.0,0.0,0.01328,0,1,1.03,sabre_025_crit,sabre_layout
10,4,0.026992082595825195,3.0,3.897,0.0007409,0,1,1.03,sabre_025_crit,sabre_layout
7,0,0.029381990432739258,0.0,0.0,0.0003605,0,1,1.03,sabre_025_crit,sabre_layout
7,2,0.024171113967895508,0.0,0.0,0.01465,0,1,1.03,sabre_025_crit,sabre_layout
8,2,0.02307891845703125,0.0,0.0,0.0003379,0,1,1.03,sabre_025_crit,sabre_layout
178,84,0.04749894142150879,0.0,0.0,0.0005433,0,1,1.03,sabre_025_crit,sabre_layout
103,139,0.08475589752197266,20.36,33.09,0.01608,0,1,1.03,sabre_025_crit,sabre_layout
8,3,0.023113012313842773,0.0,0.0,0.0002325,0,1,1.03,sabre_025_crit,sabre_layout
33,21,0.03325009346008301,2.693,4.5,0.0007155,0,1,1.03,sabre_025_crit,sabre_layout
15,10,0.03316497802734375,1.299,1.299,0.001043,0,1,1.03,sabre_025_crit,sabre_layout
45,35,0.04046988487243652,3.571,2.121,0.01547,0,1,1.03,sabre_025_crit,sabre_layout
10,2,0.025205135345458984,0.0,0.0,0.0008272,0,1,1.03,sabre_025_crit,sabre_layout
10,4,0.028142213821411133,0.0,0.0,0.0003293,0,1,1.03,sabre_025_crit,sabre_layout
130,101,0.05063199996948242,12.6,24.77,0.002827,0,1,1.03,sabre_025_crit,sabre_layout
41,27,0.03371286392211914,4.062,3.674,0.01494,0,1,1.03,sabre_025_crit,sabre_layout
16,16,0.0280609130859375,2.5,1.5,0.001326,0,1,1.03,sabre_025_crit,sabre_layout
12,2,0.02476215362548828,0.0,0.0,0.0002012,0,1,1.03,sabre_025_crit,sabre_layout
12,0,0.02458810806274414,0.0,0.0,8.547e-05,0,1,1.03,sabre_025_crit,sabre_layout
15,9,0.026159286499023438,2.165,1.299,0.016,0,1,1.03,sabre_025_crit,sabre_layout
24,17,0.028631925582885742,2.165,1.299,0.0005428,0,1,1.03,sabre_025_crit,sabre_layout
12,4,0.026562213897705078,0.0,0.0,0.0003099,0,1,1.03,sabre_025_crit,sabre_layout
19,9,0.02655506134033203,0.433,2.598,0.0005605,0,1,1.03,sabre_025_crit,sabre_layout
