depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
0,0,0.031974077224731445,0.0,0.0,0.00062,0,5,2.2,sabre_025_crit,sabre_layout,1
23,34,0.05532193183898926,0.0,0.0,0.02261,0,5,2.2,sabre_025_crit,sabre_layout,1
0,0,0.029135942459106445,0.0,0.0,0.002031,0,5,2.2,sabre_025_crit,sabre_layout,1
14,14,0.030489206314086914,1.479,3.354,0.0002713,0,5,2.2,sabre_025_crit,sabre_layout,1
3,3,0.0242919921875,2.121,3.0,0.0008664,0,5,2.2,sabre_025_crit,sabre_layout,1
1,1,0.02303791046142578,0.0,0.0,0.0167,0,5,2.2,sabre_025_crit,sabre_layout,1
2,2,0.025552034378051758,0.0,0.0,0.0001862,0,5,2.2,sabre_025_crit,sabre_layout,1
15,15,0.03081798553466797,2.487,2.487,0.0007868,0,5,2.2,sabre_025_crit,sabre_layout,1
2,6,0.0340118408203125,0.0,0.0,0.000836,0,5,2.2,sabre_025_crit,sabre_layout,1
7,4,0.06526613235473633,3.0,3.897,0.01655,0,5,2.2,sabre_025_crit,sabre_layout,1
0,0,0.03051304817199707,0.0,0.0,0.0002363,0,5,2.2,sabre_025_crit,sabre_layout,1
2,2,0.024312257766723633,0.0,0.0,0.000408,0,5,2.2,sabre_025_crit,sabre_layout,1
2,2,0.023860931396484375,0.0,0.0,0.0003808,0,5,2.2,sabre_025_crit,sabre_layout,1
84,84,0.08426308631896973,0.0,0.0,0.01555,0,5,2.2,sabre_025_crit,sabre_layout,1
80,139,0.08948206901550293,17.65,21.25,0.002643,0,5,2.2,sabre_025_crit,sabre_layout,1
3,3,0.02387404441833496,0.0,0.0,0.01667,0,5,2.2,sabre_025_crit,sabre_layout,1
18,18,0.03285408020019531,2.773,4.5,0.0008007,0,5,2.2,sabre_025_crit,sabre_layout,1
10,10,0.03384876251220703,1.299,1.299,0.001264,0,5,2.2,sabre_025_crit,sabre_layout,1
32,32,0.03988981246948242,2.487,2.121,0.0006601,0,5,2.2,sabre_025_crit,sabre_layout,1
3,2,0.02571415901184082,0.0,0.0,0.01489,0,5,2.2,sabre_025_crit,sabre_layout,1
2,4,0.029116153717041016,0.0,0.0,0.0002568,0,5,2.2,sabre_025_crit,sabre_layout,1
86,101,0.051927804946899414,12.4,24.31,0.002974,0,5,2.2,sabre_025_crit,sabre_layout,1
24,27,0.03435802459716797,4.123,3.674,0.01589,0,5,2.2,sabre_025_crit,sabre_layout,1
10,16,0.030300140380859375,2.165,1.299,0.0006049,0,5,2.2,sabre_025_crit,sabre_layout,1
2,2,0.024847984313964844,0.0,0.0,0.0002438,0,5,2.2,sabre_025_crit,sabre_layout,1
3,0,0.024890899658203125,0.0,0.0,0.0003646,0,5,2.2,sabre_025_crit,sabre_layout,1
9,9,0.026833057403564453,1.299,1.299,0.01576,0,5,2.2,sabre_025_crit,sabre_layout,1
17,17,0.0289459228515625,1.299,1.299,0.0006375,0,5,2.2,sabre_025_crit,sabre_layout,1
4,4,0.026951074600219727,0.0,0.0,0.000533,0,5,2.2,sabre_025_crit,sabre_layout,1
9,9,0.027611970901489258,2.598,2.598,0.0009375,0,5,2.2,sabre_025_crit,sabre_layout,1
4,7,0.03067612648010254,1.225,1.299,0.01626,0,5,2.2,sabre_025_crit,sabre_layout,1
63,105,0.07828283309936523,0.0,3.897,0.007025,0,5,2.2,sabre_025_crit,sabre_layout,1
63,105,0.08014392852783203,0.0,3.897,0.007622,0,5,2.2,sabre_025_crit,sabre_layout,1
38,409,1.3697509765625,9.731,33.36,0.05353,0,5,2.2,sabre_025_crit,sabre_layout,1
21,128,0.2290630340576172,6.534,4.743,0.01898,0,5,2.2,sabre_025_crit,sabre_layout,1
89,242,0.10562014579772949,4.387,23.47,0.02381,0,5,2.2,sabre_025_crit,sabre_layout,1
41,689,3.257053852081299,10.35,34.43,0.149,0,5,2.2,sabre_025_crit,sabre_layout,1
30,232,0.5832252502441406,2.046,12.97,0.06435,0,5,2.2,sabre_025_crit,sabre_layout,1
13,138,0.35404324531555176,7.595,26.54,0.009897,0,5,2.2,sabre_025_crit,sabre_layout,1
52,67,0.05228424072265625,4.093,14.91,0.002517,0,5,2.2,sabre_025_crit,sabre_layout,1
78,123,0.09201312065124512,0.0,3.674,0.004872,0,5,2.2,sabre_025_crit,sabre_layout,1
20,22,0.03262901306152344,3.897,3.674,0.01722,0,5,2.2,sabre_025_crit,sabre_layout,1
114,162,0.10599303245544434,12.34,8.584,0.004347,0,5,2.2,sabre_025_crit,sabre_layout,1
96,118,0.07927131652832031,12.18,26.96,0.00228,0,5,2.2,sabre_025_crit,sabre_layout,1
70,102,0.08620119094848633,12.05,15.95,0.01658,0,5,2.2,sabre_025_crit,sabre_layout,1
81,123,0.07558393478393555,3.391,8.078,0.002154,0,5,2.2,sabre_025_crit,sabre_layout,1
10,10,0.03397989273071289,0.0,0.0,0.01631,0,5,2.2,sabre_025_crit,sabre_layout,1
103,166,0.14991092681884766,0.5,2.121,0.009176,0,5,2.2,sabre_025_crit,sabre_layout,1
59,102,0.06791996955871582,13.16,19.94,0.002314,0,5,2.2,sabre_025_crit,sabre_layout,1
103,166,0.15166497230529785,0.5,2.121,0.02364,0,5,2.2,sabre_025_crit,sabre_layout,1
61,76,0.06826424598693848,7.918,14.6,0.002289,0,5,2.2,sabre_025_crit,sabre_layout,1
36,56,0.07024717330932617,9.391,13.48,0.004318,0,5,2.2,sabre_025_crit,sabre_layout,1
271,499,0.2736082077026367,43.91,56.06,0.01831,0,5,2.2,sabre_025_crit,sabre_layout,1
50,60,0.0364229679107666,1.581,2.487,0.0007108,0,5,2.2,sabre_025_crit,sabre_layout,1
55,66,0.05344700813293457,3.345,3.674,0.0152,0,5,2.2,sabre_025_crit,sabre_layout,1
7,9,0.055329084396362305,0.0,0.0,0.0005674,0,5,2.2,sabre_025_crit,sabre_layout,1
10,4,0.03199005126953125,0.0,0.0,0.0003002,0,5,2.2,sabre_025_crit,sabre_layout,1
20,8,0.03487992286682129,0.0,0.0,0.01659,0,5,2.2,sabre_025_crit,sabre_layout,1
12,16,0.035633087158203125,3.897,4.975,0.001066,0,5,2.2,sabre_025_crit,sabre_layout,1
168,270,0.4421370029449463,0.433,10.06,0.03062,0,5,2.2,sabre_025_crit,sabre_layout,1
154,244,0.10990190505981445,12.79,27.61,0.002813,0,5,2.2,sabre_025_crit,sabre_layout,1
111,183,0.12893271446228027,34.83,42.0,0.01563,0,5,2.2,sabre_025_crit,sabre_layout,1
72,75,0.06708002090454102,7.12,5.408,0.001931,0,5,2.2,sabre_025_crit,sabre_layout,1
301,854,0.3705251216888428,52.02,71.32,0.008404,0,5,2.2,sabre_025_crit,sabre_layout,1
170,267,0.18575501441955566,20.9,37.53,0.0162,0,5,2.2,sabre_025_crit,sabre_layout,1
186,533,455.44456005096436,15.64,16.57,197.1,0,5,2.2,sabre_025_crit,sabre_layout,1
171,339,0.12811064720153809,15.11,11.3,0.004674,0,5,2.2,sabre_025_crit,sabre_layout,1
38,30,0.044915199279785156,0.0,0.0,0.01838,0,5,2.2,sabre_025_crit,sabre_layout,1
270,600,0.4564549922943115,36.91,30.04,0.02352,0,5,2.2,sabre_025_crit,sabre_layout,1
208,334,0.5880200862884521,2.598,10.69,0.08649,0,5,2.2,sabre_025_crit,sabre_layout,1
72,112,0.09966707229614258,28.73,35.65,0.0245,0,5,2.2,sabre_025_crit,sabre_layout,1
483,780,0.497452974319458,87.53,140.8,0.01891,0,5,2.2,sabre_025_crit,sabre_layout,1
621,840,0.3885509967803955,41.76,75.43,0.01826,0,5,2.2,sabre_025_crit,sabre_layout,1
290,430,0.1944739818572998,18.67,17.15,0.01948,0,5,2.2,sabre_025_crit,sabre_layout,1
121,250,0.1571509838104248,22.28,25.32,0.004904,0,5,2.2,sabre_025_crit,sabre_layout,1
32,46,0.0478672981262207,7.794,7.794,0.002021,0,5,2.2,sabre_025_crit,sabre_layout,1
317,929,0.5990350246429443,27.4,101.8,0.04201,0,5,2.2,sabre_025_crit,sabre_layout,1
288,492,1.200127124786377,1.732,6.833,0.09886,0,5,2.2,sabre_025_crit,sabre_layout,1
331,577,0.199965238571167,30.24,28.02,0.01268,0,5,2.2,sabre_025_crit,sabre_layout,1
20,90,0.17855477333068848,16.96,25.85,0.01884,0,5,2.2,sabre_025_crit,sabre_layout,1
655,1470,0.9133601188659668,39.02,75.1,0.1615,0,5,2.2,sabre_025_crit,sabre_layout,1
168,346,0.2171318531036377,40.73,55.2,0.007507,0,5,2.2,sabre_025_crit,sabre_layout,1
66,70,0.0949089527130127,10.52,13.81,0.01467,0,5,2.2,sabre_025_crit,sabre_layout,1
598,1601,3.2735040187835693,70.64,96.99,0.1853,0,5,2.2,sabre_025_crit,sabre_layout,1
439,674,0.24513697624206543,27.14,87.71,0.02662,0,5,2.2,sabre_025_crit,sabre_layout,1
222,251,0.30644893646240234,16.15,37.13,0.02234,0,5,2.2,sabre_025_crit,sabre_layout,1
69,114,0.1093900203704834,6.364,3.897,0.0007063,0,5,2.2,sabre_025_crit,sabre_layout,1
911,1569,0.47206664085388184,17.2,65.97,0.03809,0,5,2.2,sabre_025_crit,sabre_layout,1
1238,3254,28.049335956573486,26.98,203.6,1.791,0,5,2.2,sabre_025_crit,sabre_layout,1
350,1158,0.7557260990142822,22.62,87.4,0.0291,0,5,2.2,sabre_025_crit,sabre_layout,1
87,88,0.08122801780700684,0.0,0.0,0.0007156,0,5,2.2,sabre_025_crit,sabre_layout,1
602,1098,0.5907659530639648,38.73,127.3,0.04141,0,5,2.2,sabre_025_crit,sabre_layout,1
42,42,0.07997798919677734,0.0,0.0,0.01866,0,5,2.2,sabre_025_crit,sabre_layout,1
69,252,0.32118892669677734,18.67,5.761,0.02305,0,5,2.2,sabre_025_crit,sabre_layout,1
527,703,1.1059339046478271,14.01,22.2,0.01052,0,5,2.2,sabre_025_crit,sabre_layout,1
2355,4249,3.7101221084594727,78.82,111.2,0.0547,0,5,2.2,sabre_025_crit,sabre_layout,1
1073,2034,1.1715781688690186,176.5,298.0,0.0255,0,5,2.2,sabre_025_crit,sabre_layout,1
5921,11175,29.22426199913025,201.3,573.5,460.1,0,5,2.2,sabre_025_crit,sabre_layout,1
289,346,0.24469399452209473,20.62,32.55,0.0173,0,5,2.2,sabre_025_crit,sabre_layout,1
