depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
2,0,0.021644115447998047,0.0,0.0,0.0003223,0,1,1.1,sabre_025_crit,sabre_layout
37,34,0.0394439697265625,0.0,0.0,0.0002887,0,1,1.1,sabre_025_crit,sabre_layout
3,0,0.021622180938720703,0.0,0.0,0.0007762,0,1,1.1,sabre_025_crit,sabre_layout
22,14,0.028741836547851562,1.803,3.354,0.01907,0,1,1.1,sabre_025_crit,sabre_layout
5,3,0.02213120460510254,2.598,3.0,0.0004169,0,1,1.1,sabre_025_crit,sabre_layout
5,1,0.020666122436523438,0.0,0.0,0.0003241,0,1,1.1,sabre_025_crit,sabre_layout
5,2,0.023370027542114258,0.0,0.0,0.0003231,0,1,1.1,sabre_025_crit,sabre_layout
29,15,0.027487993240356445,3.571,2.487,0.0004729,0,1,1.1,sabre_025_crit,sabre_layout
12,6,0.06278276443481445,0.0,0.0,0.01446,0,1,1.1,sabre_025_crit,sabre_layout
10,4,0.024927139282226562,3.0,3.897,0.0006164,0,1,1.1,sabre_025_crit,sabre_layout
7,0,0.02783513069152832,0.0,0.0,5.974e-05,0,1,1.1,sabre_025_crit,sabre_layout
7,2,0.022338151931762695,0.0,0.0,0.01241,0,1,1.1,sabre_025_crit,sabre_layout
8,2,0.02153921127319336,0.0,0.0,0.0002852,0,1,1.1,sabre_025_crit,sabre_layout
178,84,0.0441288948059082,0.0,0.0,0.0002259,0,1,1.1,sabre_025_crit,sabre_layout
103,139,0.07989192008972168,20.36,33.09,0.00337,0,1,1.1,sabre_025_crit,sabre_layout
8,3,0.02225208282470703,0.0,0.0,0.0004348,0,1,1.1,sabre_025_crit,sabre_layout
33,21,0.031222820281982422,2.693,4.5,0.0006736,0,1,1.1,sabre_025_crit,sabre_layout
15,10,0.03109288215637207,1.299,1.299,0.001034,0,1,1.1,sabre_025_crit,sabre_layout
45,35,0.037613630294799805,3.571,2.121,0.01288,0,1,1.1,sabre_025_crit,sabre_layout
10,2,0.023447036743164062,0.0,0.0,0.0004173,0,1,1.1,sabre_025_crit,sabre_layout
10,4,0.02672410011291504,0.0,0.0,0.0001965,0,1,1.1,sabre_025_crit,sabre_layout
130,101,0.048749685287475586,12.6,24.77,0.01213,0,1,1.1,sabre_025_crit,sabre_layout
41,27,0.032382965087890625,4.062,3.674,0.0009528,0,1,1.1,sabre_025_crit,sabre_layout
16,16,0.026121854782104492,2.5,1.5,0.001139,0,1,1.1,sabre_025_crit,sabre_layout
12,2,0.02286505699157715,0.0,0.0,0.0002025,0,1,1.1,sabre_025_crit,sabre_layout
12,0,0.022918701171875,0.0,0.0,0.01288,0,1,1.1,sabre_025_crit,sabre_layout
15,9,0.024042129516601562,2.165,1.299,0.0004125,0,1,1.1,sabre_025_crit,sabre_layout
24,17,0.026119232177734375,2.165,1.299,0.000423,0,1,1.1,sabre_025_crit,sabre_layout
12,4,0.025147199630737305,0.0,0.0,0.0005879,0,1,1.1,sabre_025_crit,sabre_layout
19,9,0.024463176727294922,0.433,2.598,0.0003854,0,1,1.1,sabre_025_crit,sabre_layout
14,7,0.028422832489013672,0.8292,1.299,0.01232,0,1,1.1,sabre_025_crit,sabre_layout
103,105,0.07268190383911133,0.0,3.897,0.006999,0,1,1.1,sabre_025_crit,sabre_layout
103,105,0.07203817367553711,0.0,3.897,0.007065,0,1,1.1,sabre_025_crit,sabre_layout
57,430,1.25018310546875,4.206,31.5,0.0385,0,1,1.1,sabre_025_crit,sabre_layout
32,113,0.21814894676208496,7.141,12.46,0.01923,0,1,1.1,sabre_025_crit,sabre_layout
65,176,0.09906601905822754,13.81,18.55,0.005631,0,1,1.1,sabre_025_crit,sabre_layout
68,587,2.6568429470062256,9.337,51.37,0.1241,0,1,1.1,sabre_025_crit,sabre_layout
40,187,0.5828700065612793,7.562,27.21,0.05299,0,1,1.1,sabre_025_crit,sabre_layout
39,162,0.35305309295654297,6.671,15.79,0.01558,0,1,1.1,sabre_025_crit,sabre_layout
56,67,0.04899287223815918,4.093,14.91,0.00276,0,1,1.1,sabre_025_crit,sabre_layout
127,123,0.0876932144165039,0.0,2.121,60.95,0,1,1.1,sabre_025_crit,sabre_layout
29,22,0.04149985313415527,3.031,3.674,0.01569,0,1,1.1,sabre_025_crit,sabre_layout
186,192,0.0964803695678711,3.7,4.437,0.005759,0,1,1.1,sabre_025_crit,sabre_layout
140,118,0.07619690895080566,13.65,26.96,0.005387,0,1,1.1,sabre_025_crit,sabre_layout
74,102,0.07924866676330566,12.05,15.95,0.02561,0,1,1.1,sabre_025_crit,sabre_layout
85,123,0.07071089744567871,3.391,8.078,0.002861,0,1,1.1,sabre_025_crit,sabre_layout
38,10,0.03084397315979004,0.0,0.0,0.01442,0,1,1.1,sabre_025_crit,sabre_layout
167,169,0.14250993728637695,4.0,1.299,0.005667,0,1,1.1,sabre_025_crit,sabre_layout
61,102,0.060681819915771484,13.14,19.94,0.003515,0,1,1.1,sabre_025_crit,sabre_layout
167,169,0.14762425422668457,4.0,1.299,0.0192,0,1,1.1,sabre_025_crit,sabre_layout
63,76,0.06204700469970703,8.043,14.6,0.002977,0,1,1.1,sabre_025_crit,sabre_layout
65,56,0.05805373191833496,14.29,23.38,0.004095,0,1,1.1,sabre_025_crit,sabre_layout
374,544,0.26529502868652344,45.64,38.21,0.01179,0,1,1.1,sabre_025_crit,sabre_layout
74,60,0.034777164459228516,3.269,2.487,0.0008797,0,1,1.1,sabre_025_crit,sabre_layout
102,69,0.049295902252197266,2.487,5.356,0.01446,0,1,1.1,sabre_025_crit,sabre_layout
44,9,0.05209493637084961,0.0,0.0,0.001058,0,1,1.1,sabre_025_crit,sabre_layout
28,4,0.030718088150024414,0.0,0.0,0.0168,0,1,1.1,sabre_025_crit,sabre_layout
43,8,0.033200979232788086,0.0,0.0,0.001817,0,1,1.1,sabre_025_crit,sabre_layout
34,16,0.03415107727050781,3.897,4.975,0.0009008,0,1,1.1,sabre_025_crit,sabre_layout
271,276,0.35283780097961426,3.464,6.538,0.04645,0,1,1.1,sabre_025_crit,sabre_layout
155,244,0.11066794395446777,13.09,27.61,0.003875,0,1,1.1,sabre_025_crit,sabre_layout
175,219,0.12565827369689941,15.52,20.83,0.01446,0,1,1.1,sabre_025_crit,sabre_layout
75,75,0.07021713256835938,7.12,5.408,0.002044,0,1,1.1,sabre_025_crit,sabre_layout
432,725,0.3123610019683838,26.94,30.7,0.03931,0,1,1.1,sabre_025_crit,sabre_layout
174,267,0.18125700950622559,20.9,37.53,0.01578,0,1,1.1,sabre_025_crit,sabre_layout
223,437,0.2690119743347168,37.62,25.66,0.01769,0,1,1.1,sabre_025_crit,sabre_layout
173,339,0.1329050064086914,15.06,11.3,0.02492,0,1,1.1,sabre_025_crit,sabre_layout
82,30,0.04531097412109375,0.0,0.0,0.001807,0,1,1.1,sabre_025_crit,sabre_layout
346,582,0.4454488754272461,20.55,24.09,0.01822,0,1,1.1,sabre_025_crit,sabre_layout
335,334,0.5761988162994385,1.732,5.356,0.08315,0,1,1.1,sabre_025_crit,sabre_layout
134,112,0.10254478454589844,16.97,15.59,0.0102,0,1,1.1,sabre_025_crit,sabre_layout
652,867,0.4059779644012451,19.98,39.93,0.02251,0,1,1.1,sabre_025_crit,sabre_layout
839,783,0.3643782138824463,35.16,74.31,0.01677,0,1,1.1,sabre_025_crit,sabre_layout
