depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
39,231,0.45334792137145996,4.657,10.47,0.07798,0,1,basic
30,162,0.4059879779815674,8.7,38.68,0.04235,0,1,basic
10,21,0.046047210693359375,5.937,17.87,0.003495,0,1,basic
8,24,0.06130099296569824,3.082,4.437,0.004929,0,1,basic
28,201,0.49273085594177246,7.036,15.44,0.04722,0,1,basic
39,249,0.48683810234069824,4.062,10.03,0.04225,0,1,basic
27,162,0.6089498996734619,13.4,43.76,0.06248,0,1,basic
9,24,0.05269789695739746,5.262,5.408,0.003729,0,1,basic
8,33,0.08580517768859863,3.354,11.1,0.01646,0,1,basic
13,48,0.059494972229003906,4.031,8.842,0.006434,0,1,basic
5,15,0.04931473731994629,2.121,4.5,0.004582,0,1,basic
39,162,0.5193562507629395,11.28,55.62,0.121,0,1,basic
11,27,0.05113720893859863,6.423,8.842,0.005463,0,1,basic
25,147,0.44106006622314453,7.969,18.9,0.03214,0,1,basic
28,192,0.5830600261688232,7.189,20.4,0.05981,0,1,basic
12,33,0.0595247745513916,6.016,15.35,0.004866,0,1,basic
5,15,0.04879021644592285,3.354,3.897,0.002281,0,1,basic
40,231,0.49499011039733887,2.915,12.19,0.01737,0,1,basic
34,186,26.54329514503479,9.069,44.26,11.24,0,1,basic
8,21,0.058589935302734375,2.278,13.16,0.003756,0,1,basic
95,750,1.6776330471038818,13.04,66.25,115.6,0,1,basic
29,71,0.0767822265625,3.64,13.58,0.00476,0,1,basic
30,86,0.11205911636352539,2.947,9.721,0.02069,0,1,basic
92,477,1.2597479820251465,33.2,113.9,0.1247,0,1,basic
111,651,1.3238379955291748,13.15,74.86,28.92,0,1,basic
23,77,0.0899810791015625,17.43,38.44,0.003906,0,1,basic
28,92,0.1373729705810547,2.278,5.612,0.02561,0,1,basic
83,603,1.1410281658172607,12.52,76.38,0.1116,0,1,basic
14,44,0.07261323928833008,9.233,10.5,0.02233,0,1,basic
40,140,0.12186884880065918,9.5,15.5,0.008852,0,1,basic
106,624,1.3174867630004883,8.337,43.85,0.0109,0,1,basic
94,501,0.9989349842071533,12.3,64.57,0.1134,0,1,basic
32,86,0.09033083915710449,7.361,11.69,0.01389,0,1,basic
20,71,0.0836489200592041,8.602,12.19,0.005903,0,1,basic
21,71,0.0913228988647461,3.674,9.605,0.01785,0,1,basic
109,507,1.2055389881134033,6.557,63.94,0.09419,0,1,basic
107,624,1.7399499416351318,12.35,21.69,0.1121,0,1,basic
111,627,1.4910268783569336,10.45,82.06,58.11,0,1,basic
122,720,1.585463047027588,21.86,44.52,0.051,0,1,basic
24,53,0.0824739933013916,10.21,22.1,0.008231,0,1,basic
137,789,1.9405450820922852,13.55,87.13,0.1669,0,1,basic
143,930,2.097085952758789,18.75,105.2,429.5,0,1,basic
35,107,0.16776800155639648,9.909,14.15,0.021,0,1,basic
54,113,0.09728789329528809,9.01,14.45,0.01712,0,1,basic
158,900,2.0449509620666504,21.16,102.1,0.1322,0,1,basic
162,972,2.1272292137145996,5.385,29.47,440.8,0,1,basic
156,906,2.150675058364868,33.99,121.4,522.7,0,1,basic
35,110,0.14567208290100098,12.97,43.08,0.01146,0,1,basic
36,77,0.12425589561462402,10.89,20.18,0.01792,0,1,basic
49,158,0.11431002616882324,4.206,16.07,0.01356,0,1,basic
38,116,0.11925292015075684,12.59,25.94,0.01992,0,1,basic
152,999,968.1122517585754,16.07,79.52,501.0,0,1,basic
28,98,0.11865496635437012,13.19,13.5,0.002783,0,1,basic
145,819,2.0625808238983154,24.91,130.1,62.27,0,1,basic
148,891,2.0638949871063232,25.41,82.6,0.05722,0,1,basic
38,77,0.13709592819213867,10.62,29.47,0.008887,0,1,basic
39,110,0.11195921897888184,10.23,26.58,0.01245,0,1,basic
146,921,2.5011720657348633,12.85,68.49,74.25,0,1,basic
154,927,2.367035150527954,28.66,131.6,80.24,0,1,basic
37,110,0.1015787124633789,16.5,15.06,0.007119,0,1,basic
196,1158,3.0349090099334717,21.9,132.2,486.9,0,1,basic
59,160,0.13394594192504883,17.64,37.26,0.02319,0,1,basic
56,190,0.20430207252502441,21.11,61.64,0.01301,0,1,basic
205,1374,3.361114740371704,11.61,57.37,410.6,0,1,basic
218,1443,3.488938093185425,16.82,71.45,393.9,0,1,basic
46,154,0.16717219352722168,3.202,12.07,0.006195,0,1,basic
43,124,0.1204378604888916,7.361,17.75,0.01671,0,1,basic
199,1284,3.2709550857543945,22.92,97.87,417.0,0,1,basic
56,169,0.17345094680786133,8.972,22.79,0.02796,0,1,basic
248,1578,924.0860061645508,19.96,61.96,385.1,0,1,basic
198,1251,3.0572588443756104,40.36,122.1,0.1962,0,1,basic
212,1230,3.472317934036255,9.284,71.86,435.8,0,1,basic
161,1074,3.0696849822998047,30.55,78.76,0.3685,0,1,basic
57,136,0.14374184608459473,19.55,25.31,0.01712,0,1,basic
53,145,0.14868903160095215,12.3,15.73,0.005349,0,1,basic
56,148,0.17158102989196777,14.31,43.55,0.008212,0,1,basic
193,1182,2.954785108566284,18.65,84.78,45.55,0,1,basic
206,1173,9.553765773773193,23.84,68.32,2.781,0,1,basic
59,238,0.19464969635009766,10.5,31.78,0.01793,0,1,basic
43,151,0.16182279586791992,16.28,36.43,0.01913,0,1,basic
236,1443,3.8911588191986084,48.86,166.1,30.68,0,1,basic
65,171,0.18027591705322266,18.43,38.79,0.02339,0,1,basic
63,183,0.19065499305725098,20.18,25.81,0.007814,0,1,basic
62,180,0.18932199478149414,10.45,19.94,0.009615,0,1,basic
84,243,0.19320011138916016,23.21,8.746,0.009915,0,1,basic
276,1887,4.574225187301636,34.67,131.1,132.0,0,1,basic
248,1557,4.02740478515625,32.85,176.3,264.1,0,1,basic
