depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
31,240,0.5240249633789062,6.801,2.121,0.05287,0,1,basic
37,243,0.47539305686950684,3.192,15.07,0.03269,0,1,basic
9,18,0.04964089393615723,2.872,3.897,0.002425,0,1,basic
8,27,0.06259703636169434,2.121,6.495,0.009654,0,1,basic
31,171,0.48091602325439453,2.165,19.72,0.008687,0,1,basic
42,237,0.45032811164855957,3.5,17.92,0.02972,0,1,basic
29,192,0.4322829246520996,3.202,14.15,0.01838,0,1,basic
10,30,0.05163908004760742,1.92,5.356,0.001889,0,1,basic
7,24,0.050721168518066406,2.681,5.408,0.005522,0,1,basic
13,33,0.06315183639526367,2.278,12.07,0.01812,0,1,basic
5,15,0.04148411750793457,2.681,3.674,0.006728,0,1,basic
26,210,0.4918210506439209,10.3,55.33,0.03324,0,1,basic
9,30,0.0549769401550293,0.433,2.121,0.016,0,1,basic
21,153,0.3432190418243408,4.085,9.95,0.02786,0,1,basic
30,213,0.485137939453125,6.61,38.24,0.0288,0,1,basic
15,36,0.06260108947753906,4.38,9.0,0.01489,0,1,basic
5,15,0.04773998260498047,4.848,4.743,0.00315,0,1,basic
23,201,0.4481809139251709,9.069,26.19,0.04735,0,1,basic
36,210,0.38529491424560547,6.26,47.05,0.05834,0,1,basic
11,42,0.10560107231140137,1.5,2.121,0.02079,0,1,basic
75,570,1.1369779109954834,20.56,115.6,0.01676,0,1,basic
17,65,0.10629582405090332,6.495,21.11,0.01347,0,1,basic
22,62,0.0980830192565918,3.674,11.1,0.01242,0,1,basic
90,624,1.004744052886963,5.847,27.86,0.04054,0,1,basic
96,777,1.140336275100708,8.955,44.7,0.06829,0,1,basic
28,98,0.12697601318359375,2.598,9.247,0.01819,0,1,basic
20,68,0.08323812484741211,6.124,14.75,0.0123,0,1,basic
90,567,1.034801959991455,2.693,34.88,0.1107,0,1,basic
17,47,0.07750988006591797,9.233,11.1,0.01183,0,1,basic
28,101,0.09577512741088867,6.69,16.84,0.0138,0,1,basic
85,654,1.0957398414611816,18.51,97.82,0.05703,0,1,basic
88,666,0.9555277824401855,14.31,38.26,0.03111,0,1,basic
24,59,0.0849008560180664,6.139,17.81,0.01036,0,1,basic
15,41,0.07297587394714355,4.123,10.47,0.003778,0,1,basic
15,47,0.0843660831451416,4.603,13.31,0.003653,0,1,basic
96,624,1.1693108081817627,6.978,71.95,0.07067,0,1,basic
91,735,1.106238842010498,5.315,42.74,0.07674,0,1,basic
112,693,1.10654616355896,2.872,99.64,0.1093,0,1,basic
66,645,1.1875052452087402,27.63,129.3,0.05005,0,1,basic
21,53,0.10770630836486816,10.74,12.07,0.01283,0,1,basic
138,948,1.6000001430511475,12.79,121.6,0.07071,0,1,basic
140,1134,1.7217521667480469,16.65,36.27,0.03641,0,1,basic
47,104,0.1103200912475586,6.18,17.3,0.01491,0,1,basic
36,110,0.11343812942504883,9.721,7.758,0.01042,0,1,basic
123,798,1.5776922702789307,16.62,99.14,0.1296,0,1,basic
146,933,1.6702299118041992,10.3,76.75,0.1127,0,1,basic
156,1074,1.6394240856170654,9.487,100.8,0.06184,0,1,basic
43,125,0.10896086692810059,13.35,24.23,0.009788,0,1,basic
37,71,0.11252021789550781,1.118,10.03,0.02957,0,1,basic
39,146,0.12058186531066895,16.26,39.31,0.01091,0,1,basic
26,104,0.1049950122833252,10.61,15.73,0.01281,0,1,basic
143,1041,1.5614850521087646,24.51,50.84,0.09882,0,1,basic
32,86,0.144852876663208,9.679,18.31,0.01737,0,1,basic
125,894,1.7691681385040283,37.29,122.0,0.156,0,1,basic
137,816,1.4730241298675537,13.77,98.51,0.1068,0,1,basic
41,116,0.1013941764831543,11.97,30.22,0.02039,0,1,basic
44,122,0.10969710350036621,7.81,17.36,0.005889,0,1,basic
144,1098,1.622786045074463,27.47,177.5,0.03063,0,1,basic
141,1041,1.5750489234924316,4.603,26.19,0.03638,0,1,basic
39,110,0.09161901473999023,8.408,16.84,0.008234,0,1,basic
169,1272,1.95027494430542,16.21,126.0,0.1599,0,1,basic
51,184,0.16136384010314941,12.79,15.95,0.0189,0,1,basic
62,187,0.16279220581054688,20.36,43.01,0.00935,0,1,basic
201,1389,2.206204891204834,15.35,91.89,0.08315,0,1,basic
177,1314,2.8135578632354736,32.33,164.6,0.1622,0,1,basic
34,136,0.1364150047302246,12.3,31.07,0.02701,0,1,basic
55,160,0.12508392333984375,12.67,19.56,0.01288,0,1,basic
230,1695,2.4946250915527344,20.65,89.0,0.08761,0,1,basic
51,133,0.12587332725524902,7.665,13.16,0.0101,0,1,basic
223,1518,2.343601942062378,25.59,157.2,0.129,0,1,basic
169,1314,2.185974597930908,17.89,108.6,0.115,0,1,basic
202,1350,1.857156753540039,28.72,175.0,0.1975,0,1,basic
176,1122,1.7867920398712158,18.21,109.8,0.1319,0,1,basic
48,115,0.10783195495605469,10.83,23.56,0.01055,0,1,basic
52,196,0.15312838554382324,9.417,16.62,0.02234,0,1,basic
59,178,0.14384794235229492,9.708,29.8,0.008836,0,1,basic
185,1296,2.2344939708709717,24.77,188.2,0.09942,0,1,basic
211,1608,1.9897658824920654,14.62,119.2,0.1616,0,1,basic
48,160,0.1573171615600586,23.39,36.21,0.01603,0,1,basic
44,118,0.1378161907196045,13.35,34.36,0.005374,0,1,basic
305,2160,2.8183653354644775,17.46,74.23,0.04071,0,1,basic
