best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 2, 'depth_ratio': 1.0, 'time': 2.4126269817352295, 'cx_gates': 1, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.05598, 'cx_gates': 0, 'num_gates': 0}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,0
"{'depth': 3, 'depth_ratio': 1.0, 'time': 4.354759216308594, 'cx_gates': 2, 'num_gates': 3}","{'depth': 1.2, 'depth_ratio': 0.4, 'time': 6.038, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,1
"{'depth': 4, 'depth_ratio': 1.0, 'time': 11.333899974822998, 'cx_gates': 3, 'num_gates': 4}","{'depth': 7.761, 'depth_ratio': 1.94, 'time': 362.9, 'cx_gates': 13.34, 'num_gates': 13.34}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,2
"{'depth': 11, 'depth_ratio': 2.2, 'time': 14.712443113327026, 'cx_gates': 16, 'num_gates': 17}","{'depth': 6.946, 'depth_ratio': 1.389, 'time': 1.145, 'cx_gates': 10.8, 'num_gates': 10.8}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,3
"{'depth': 17, 'depth_ratio': 2.83, 'time': 16.009798765182495, 'cx_gates': 20, 'num_gates': 21}","{'depth': 7.579, 'depth_ratio': 1.265, 'time': 361.2, 'cx_gates': 11.54, 'num_gates': 11.54}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,4
"{'depth': 25, 'depth_ratio': 3.57, 'time': 15.374169111251831, 'cx_gates': 33, 'num_gates': 34}","{'depth': 4.534, 'depth_ratio': 0.6494, 'time': 1.456, 'cx_gates': 5.161, 'num_gates': 5.161}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,5
"{'depth': 20, 'depth_ratio': 2.5, 'time': 16.14991021156311, 'cx_gates': 28, 'num_gates': 29}","{'depth': 8.035, 'depth_ratio': 1.003, 'time': 358.5, 'cx_gates': 11.16, 'num_gates': 11.16}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,6
"{'depth': 35, 'depth_ratio': 3.89, 'time': 14.325934171676636, 'cx_gates': 38, 'num_gates': 39}","{'depth': 5.851, 'depth_ratio': 0.6507, 'time': 356.5, 'cx_gates': 12.5, 'num_gates': 12.5}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,7
"{'depth': 43, 'depth_ratio': 4.3, 'time': 17.424097061157227, 'cx_gates': 54, 'num_gates': 55}","{'depth': 10.83, 'depth_ratio': 1.083, 'time': 1.279, 'cx_gates': 14.52, 'num_gates': 14.52}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,8
"{'depth': 62, 'depth_ratio': 5.64, 'time': 13.004428148269653, 'cx_gates': 91, 'num_gates': 92}","{'depth': 5.499, 'depth_ratio': 0.4989, 'time': 360.3, 'cx_gates': 12.67, 'num_gates': 12.67}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,9
"{'depth': 54, 'depth_ratio': 4.5, 'time': 13.820580244064331, 'cx_gates': 71, 'num_gates': 72}","{'depth': 8.183, 'depth_ratio': 0.6819, 'time': 360.1, 'cx_gates': 13.63, 'num_gates': 13.63}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,10
"{'depth': 70, 'depth_ratio': 5.38, 'time': 722.1578099727631, 'cx_gates': 99, 'num_gates': 100}","{'depth': 8.065, 'depth_ratio': 0.623, 'time': 280.8, 'cx_gates': 16.8, 'num_gates': 16.8}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,11
"{'depth': 80, 'depth_ratio': 5.71, 'time': 22.660993099212646, 'cx_gates': 115, 'num_gates': 116}","{'depth': 1.897, 'depth_ratio': 0.136, 'time': 0.6628, 'cx_gates': 5.161, 'num_gates': 5.161}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,12
"{'depth': 85, 'depth_ratio': 5.67, 'time': 915.2627551555634, 'cx_gates': 110, 'num_gates': 111}","{'depth': 5.831, 'depth_ratio': 0.3872, 'time': 357.4, 'cx_gates': 14.65, 'num_gates': 14.65}",sabre_look_3_v0.20,sabre_0.20,heavy_hex_27,13
