best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.0083770751953125, 'cx_gates': 1, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.001274, 'cx_gates': 0, 'num_gates': 0}",sabre_look_1_fdlg_v0.20,sabre_0.20,heavy_hex_27,0
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.014239072799682617, 'cx_gates': 2, 'num_gates': 3}","{'depth': 0, 'depth_ratio': 0, 'time': 0.002422, 'cx_gates': 0, 'num_gates': 0}",sabre_look_1_fdlg_v0.20,sabre_0.20,heavy_hex_27,1
"{'depth': 4, 'depth_ratio': 1.0, 'time': 0.013622045516967773, 'cx_gates': 3, 'num_gates': 4}","{'depth': 1.356, 'depth_ratio': 0.3391, 'time': 0.003926, 'cx_gates': 1.47, 'num_gates': 1.47}",sabre_look_1_fdlg_v0.20,sabre_0.20,heavy_hex_27,2
"{'depth': 7, 'depth_ratio': 1.4, 'time': 0.027628183364868164, 'cx_gates': 7, 'num_gates': 8}","{'depth': 1.673, 'depth_ratio': 0.3347, 'time': 0.005429, 'cx_gates': 2.245, 'num_gates': 2.245}",sabre_look_1_fdlg_v0.20,sabre_0.20,heavy_hex_27,3
"{'depth': 8, 'depth_ratio': 1.33, 'time': 0.04015398025512695, 'cx_gates': 11, 'num_gates': 12}","{'depth': 1.96, 'depth_ratio': 0.327, 'time': 0.01011, 'cx_gates': 1.897, 'num_gates': 1.897}",sabre_look_1_fdlg_v0.20,sabre_0.20,heavy_hex_27,4
"{'depth': 15, 'depth_ratio': 2.14, 'time': 0.10334277153015137, 'cx_gates': 21, 'num_gates': 22}","{'depth': 1.549, 'depth_ratio': 0.2208, 'time': 0.01741, 'cx_gates': 2.939, 'num_gates': 2.939}",sabre_look_1_fdlg_v0.20,sabre_0.20,heavy_hex_27,5
"{'depth': 18, 'depth_ratio': 2.25, 'time': 0.1963651180267334, 'cx_gates': 31, 'num_gates': 32}","{'depth': 0.8, 'depth_ratio': 0.1, 'time': 0.01376, 'cx_gates': 5.564, 'num_gates': 5.564}",sabre_look_1_fdlg_v0.20,sabre_0.20,heavy_hex_27,6
"{'depth': 16, 'depth_ratio': 1.78, 'time': 0.27354001998901367, 'cx_gates': 29, 'num_gates': 30}","{'depth': 2.332, 'depth_ratio': 0.2595, 'time': 0.05267, 'cx_gates': 7.684, 'num_gates': 7.684}",sabre_look_1_fdlg_v0.20,sabre_0.20,heavy_hex_27,7
"{'depth': 18, 'depth_ratio': 1.8, 'time': 0.4641149044036865, 'cx_gates': 42, 'num_gates': 43}","{'depth': 2.561, 'depth_ratio': 0.2561, 'time': 0.03511, 'cx_gates': 2.939, 'num_gates': 2.939}",sabre_look_1_fdlg_v0.20,sabre_0.20,heavy_hex_27,8
"{'depth': 26, 'depth_ratio': 2.36, 'time': 0.6368839740753174, 'cx_gates': 52, 'num_gates': 53}","{'depth': 1.414, 'depth_ratio': 0.1315, 'time': 0.07871, 'cx_gates': 5.817, 'num_gates': 5.817}",sabre_look_1_fdlg_v0.20,sabre_0.20,heavy_hex_27,9
