depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
797,3822,0.2487621307373047,0,0,0,0,1,1,sabre_025_depth,set_layout
807,3870,0.326754093170166,0,0,0,0,1,1,sabre_025_depth,set_layout
817,3918,0.2694699764251709,0,0,0,0,1,1,sabre_025_depth,set_layout
827,3966,0.2739980220794678,0,0,0,0,1,1,sabre_025_depth,set_layout
837,4014,0.2713959217071533,0,0,0,0,1,1,sabre_025_depth,set_layout
847,4062,0.309661865234375,0,0,0,0,1,1,sabre_025_depth,set_layout
857,4110,0.34043002128601074,0,0,0,0,1,1,sabre_025_depth,set_layout
867,4158,0.28157687187194824,0,0,0,0,1,1,sabre_025_depth,set_layout
877,4206,0.28423571586608887,0,0,0,0,1,1,sabre_025_depth,set_layout
887,4254,0.34978199005126953,0,0,0,0,1,1,sabre_025_depth,set_layout
897,4302,0.2941770553588867,0,0,0,0,1,1,sabre_025_depth,set_layout
907,4350,0.2918112277984619,0,0,0,0,1,1,sabre_025_depth,set_layout
917,4398,0.29680895805358887,0,0,0,0,1,1,sabre_025_depth,set_layout
927,4446,0.3016927242279053,0,0,0,0,1,1,sabre_025_depth,set_layout
937,4494,0.3028099536895752,0,0,0,0,1,1,sabre_025_depth,set_layout
947,4542,0.38798999786376953,0,0,0,0,1,1,sabre_025_depth,set_layout
957,4590,0.3581099510192871,0,0,0,0,1,1,sabre_025_depth,set_layout
967,4638,0.312025785446167,0,0,0,0,1,1,sabre_025_depth,set_layout
977,4686,0.3819718360900879,0,0,0,0,1,1,sabre_025_depth,set_layout
987,4734,0.32138705253601074,0,0,0,0,1,1,sabre_025_depth,set_layout
997,4782,0.3240318298339844,0,0,0,0,1,1,sabre_025_depth,set_layout
