depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
908,2193,0.11716032028198242,0,0,0,0,1,1,sabre_025,set_layout
918,2217,0.11993098258972168,0,0,0,0,1,1,sabre_025,set_layout
928,2241,0.11796212196350098,0,0,0,0,1,1,sabre_025,set_layout
938,2265,0.12211108207702637,0,0,0,0,1,1,sabre_025,set_layout
948,2289,0.1261448860168457,0,0,0,0,1,1,sabre_025,set_layout
958,2313,0.1962568759918213,0,0,0,0,1,1,sabre_025,set_layout
968,2337,0.12799596786499023,0,0,0,0,1,1,sabre_025,set_layout
978,2361,0.20418214797973633,0,0,0,0,1,1,sabre_025,set_layout
988,2385,0.1296980381011963,0,0,0,0,1,1,sabre_025,set_layout
998,2409,0.23137211799621582,0,0,0,0,1,1,sabre_025,set_layout
1008,2433,0.13361907005310059,0,0,0,0,1,1,sabre_025,set_layout
1018,2457,0.20103096961975098,0,0,0,0,1,1,sabre_025,set_layout
1028,2481,0.1336977481842041,0,0,0,0,1,1,sabre_025,set_layout
1038,2505,0.13693809509277344,0,0,0,0,1,1,sabre_025,set_layout
1048,2529,0.14248180389404297,0,0,0,0,1,1,sabre_025,set_layout
1058,2553,0.14055800437927246,0,0,0,0,1,1,sabre_025,set_layout
1068,2577,0.1450192928314209,0,0,0,0,1,1,sabre_025,set_layout
1078,2601,0.16536307334899902,0,0,0,0,1,1,sabre_025,set_layout
1088,2625,0.21181011199951172,0,0,0,0,1,1,sabre_025,set_layout
1098,2649,0.1459951400756836,0,0,0,0,1,1,sabre_025,set_layout
1108,2673,0.20616698265075684,0,0,0,0,1,1,sabre_025,set_layout
1118,2697,0.17435693740844727,0,0,0,0,1,1,sabre_025,set_layout
1128,2721,0.43646693229675293,0,0,0,0,1,1,sabre_025,set_layout
1138,2745,0.18173813819885254,0,0,0,0,1,1,sabre_025,set_layout
1148,2769,0.27434706687927246,0,0,0,0,1,1,sabre_025,set_layout
