depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
1060,2808,0.2896561622619629,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1070,2832,0.1818711757659912,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1080,2856,0.2459089756011963,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1090,2880,0.1815497875213623,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1100,2904,0.24361491203308105,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1110,2928,0.18511104583740234,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1120,2952,0.21300625801086426,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1130,2976,0.22420310974121094,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1140,3000,0.1912240982055664,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1150,3024,0.1877739429473877,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1160,3048,0.1926860809326172,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1170,3072,0.2095491886138916,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1180,3096,0.3374330997467041,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1190,3120,0.20843791961669922,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1200,3144,0.20420408248901367,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1210,3168,0.26941418647766113,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1220,3192,0.20804595947265625,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1230,3216,0.21346378326416016,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1240,3240,0.2114109992980957,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1250,3264,0.21553802490234375,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1260,3288,0.21654009819030762,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1270,3312,0.22212004661560059,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1280,3336,0.29795408248901367,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1290,3360,0.22317099571228027,0,0,0,0,1,1.1,sabre_025_crit,set_layout
1300,3384,0.2286849021911621,0,0,0,0,1,1.1,sabre_025_crit,set_layout
