depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
988,2040,0.11252379417419434,0,0,0,0,1,1,sabre_025_extended,set_layout
999,2064,0.1714160442352295,0,0,0,0,1,1,sabre_025_extended,set_layout
1012,2088,0.11031508445739746,0,0,0,0,1,1,sabre_025_extended,set_layout
1024,2112,0.1732938289642334,0,0,0,0,1,1,sabre_025_extended,set_layout
1035,2136,0.1173849105834961,0,0,0,0,1,1,sabre_025_extended,set_layout
1051,2160,0.17906427383422852,0,0,0,0,1,1,sabre_025_extended,set_layout
1058,2181,0.1222383975982666,0,0,0,0,1,1,sabre_025_extended,set_layout
1074,2208,0.18100976943969727,0,0,0,0,1,1,sabre_025_extended,set_layout
1084,2232,0.12428021430969238,0,0,0,0,1,1,sabre_025_extended,set_layout
1094,2253,0.19381403923034668,0,0,0,0,1,1,sabre_025_extended,set_layout
1107,2280,0.1274569034576416,0,0,0,0,1,1,sabre_025_extended,set_layout
1120,2304,0.20012378692626953,0,0,0,0,1,1,sabre_025_extended,set_layout
1139,2331,0.12757134437561035,0,0,0,0,1,1,sabre_025_extended,set_layout
1143,2352,0.12798476219177246,0,0,0,0,1,1,sabre_025_extended,set_layout
1162,2379,0.12684106826782227,0,0,0,0,1,1,sabre_025_extended,set_layout
1166,2397,0.12857890129089355,0,0,0,0,1,1,sabre_025_extended,set_layout
1182,2424,0.20718002319335938,0,0,0,0,1,1,sabre_025_extended,set_layout
1192,2448,0.1325390338897705,0,0,0,0,1,1,sabre_025_extended,set_layout
1202,2469,0.1343381404876709,0,0,0,0,1,1,sabre_025_extended,set_layout
1215,2496,0.13581490516662598,0,0,0,0,1,1,sabre_025_extended,set_layout
1228,2520,0.13536810874938965,0,0,0,0,1,1,sabre_025_extended,set_layout
