depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
10,30,0.014698982238769531,2.598,4.975,0.001467,0,1,basic
29,78,0.026571989059448242,1.299,13.5,0.003908,0,1,basic
36,126,0.041825056076049805,3.897,30.0,0.007493,0,1,basic
49,174,0.05494284629821777,0.0,42.0,0.01108,0,1,basic
62,222,0.07121467590332031,6.495,52.54,0.01504,0,1,basic
75,270,0.08492374420166016,0.0,66.0,0.02491,0,1,basic
88,318,0.10140395164489746,0.0,78.0,0.02235,0,1,basic
101,366,0.12117218971252441,9.093,87.81,0.02823,0,1,basic
114,414,0.12808918952941895,0.0,102.0,0.02876,0,1,basic
127,462,0.14616084098815918,0.0,114.0,0.03324,0,1,basic
140,510,0.15981101989746094,11.69,124.5,0.03867,0,1,basic
153,558,0.17438578605651855,0.0,138.0,0.04195,0,1,basic
166,606,0.2728309631347656,0.0,150.0,0.07243,0,1,basic
179,654,0.20409107208251953,14.29,159.8,0.04972,0,1,basic
192,702,0.22212481498718262,0.0,174.0,0.05365,0,1,basic
205,750,0.2411189079284668,0.0,186.0,0.04556,0,1,basic
218,798,0.2715878486633301,16.89,196.5,0.06183,0,1,basic
231,846,0.26824498176574707,0.0,210.0,0.06548,0,1,basic
244,894,0.28742027282714844,0.0,222.0,0.09229,0,1,basic
257,942,0.30594897270202637,19.49,231.8,0.07754,0,1,basic
270,990,0.3196568489074707,0.0,246.0,0.07837,0,1,basic
283,1038,0.33863115310668945,0.0,258.0,0.08311,0,1,basic
296,1086,0.3491828441619873,22.08,268.5,0.1164,0,1,basic
309,1134,0.3654642105102539,0.0,282.0,0.09353,0,1,basic
322,1182,0.4616549015045166,0.0,294.0,0.1156,0,1,basic
335,1230,0.4022979736328125,24.68,303.8,0.1037,0,1,basic
348,1278,0.4268839359283447,0.0,318.0,0.1097,0,1,basic
361,1326,0.52553391456604,0.0,330.0,0.133,0,1,basic
374,1374,0.45624589920043945,27.28,340.5,0.1034,0,1,basic
387,1422,0.49170422554016113,0.0,354.0,0.1107,0,1,basic
400,1470,0.49975013732910156,0.0,366.0,0.1257,0,1,basic
413,1518,0.5955619812011719,29.88,375.8,0.1573,0,1,basic
426,1566,0.5466651916503906,0.0,390.0,0.1424,0,1,basic
439,1614,0.5570797920227051,0.0,402.0,0.1697,0,1,basic
452,1662,0.5630698204040527,32.48,412.5,0.1774,0,1,basic
465,1710,0.5814089775085449,0.0,426.0,0.1765,0,1,basic
478,1758,0.6066112518310547,0.0,438.0,0.1756,0,1,basic
491,1806,0.6255898475646973,35.07,447.8,0.1886,0,1,basic
504,1854,0.7107000350952148,0.0,462.0,0.1889,0,1,basic
517,1902,0.6549129486083984,0.0,474.0,0.1534,0,1,basic
530,1950,0.6688110828399658,37.67,484.5,0.1602,0,1,basic
543,1998,0.6850912570953369,0.0,498.0,0.2063,0,1,basic
556,2046,0.7804691791534424,0.0,510.0,0.2053,0,1,basic
569,2094,0.7199909687042236,40.27,519.8,0.1748,0,1,basic
582,2142,0.7494888305664062,0.0,534.0,0.2267,0,1,basic
595,2190,0.8455760478973389,0.0,546.0,0.2066,0,1,basic
608,2238,0.7776591777801514,42.87,556.5,0.2357,0,1,basic
621,2286,0.8767378330230713,0.0,570.0,0.2222,0,1,basic
634,2334,0.8234021663665771,0.0,582.0,0.2239,0,1,basic
647,2382,0.8727900981903076,45.47,591.8,0.2204,0,1,basic
660,2430,0.8488831520080566,0.0,606.0,0.2552,0,1,basic
673,2478,0.9412438869476318,0.0,618.0,0.2361,0,1,basic
686,2526,0.9513528347015381,48.06,628.5,0.2426,0,1,basic
699,2574,0.9403588771820068,0.0,642.0,0.283,0,1,basic
712,2622,0.9428508281707764,0.0,654.0,0.2359,0,1,basic
725,2670,1.0473148822784424,50.66,663.8,0.289,0,1,basic
738,2718,0.9925799369812012,0.0,678.0,0.2657,0,1,basic
751,2766,1.0286951065063477,0.0,690.0,0.2808,0,1,basic
764,2814,1.0287318229675293,53.26,700.5,0.2968,0,1,basic
777,2862,1.07051682472229,0.0,714.0,0.3066,0,1,basic
790,2910,1.0410490036010742,0.0,726.0,0.2826,0,1,basic
803,2958,1.06160306930542,55.86,735.8,0.3137,0,1,basic
816,3006,1.0808601379394531,0.0,750.0,0.3026,0,1,basic
829,3054,1.126702070236206,0.0,762.0,0.3099,0,1,basic
842,3102,1.2096750736236572,58.46,772.5,0.3248,0,1,basic
855,3150,1.2083630561828613,0.0,786.0,0.32,0,1,basic
868,3198,1.2564632892608643,0.0,798.0,0.3465,0,1,basic
881,3246,1.1661112308502197,61.05,807.8,0.3266,0,1,basic
894,3294,1.237903118133545,0.0,822.0,0.3582,0,1,basic
907,3342,1.3717782497406006,0.0,834.0,0.3562,0,1,basic
920,3390,1.3601689338684082,63.65,844.5,0.4165,0,1,basic
933,3438,1.2904667854309082,0.0,858.0,0.3752,0,1,basic
946,3486,1.4213709831237793,0.0,870.0,0.3686,0,1,basic
959,3534,1.3236191272735596,66.25,879.8,0.3904,0,1,basic
972,3582,1.4454162120819092,0.0,894.0,0.3838,0,1,basic
985,3630,1.5268800258636475,0.0,906.0,0.4314,0,1,basic
998,3678,1.377133846282959,68.85,916.5,0.3883,0,1,basic
1011,3726,1.544145107269287,0.0,930.0,0.4394,0,1,basic
1024,3774,1.5542857646942139,0.0,942.0,0.4017,0,1,basic
1037,3822,1.583914041519165,71.45,951.8,0.4621,0,1,basic
1050,3870,1.6218197345733643,0.0,966.0,0.4309,0,1,basic
1063,3918,1.55623197555542,0.0,978.0,0.4277,0,1,basic
1076,3966,1.6424000263214111,74.05,988.5,0.4772,0,1,basic
1089,4014,1.665910005569458,0.0,1002.0,0.4511,0,1,basic
1102,4062,1.6122090816497803,0.0,1014.0,0.4347,0,1,basic
1115,4110,1.766606092453003,76.64,1024.0,0.5204,0,1,basic
1128,4158,1.7772247791290283,0.0,1038.0,0.4874,0,1,basic
1141,4206,1.7610089778900146,0.0,1050.0,0.4466,0,1,basic
1154,4254,1.654778003692627,79.24,1061.0,0.4476,0,1,basic
1167,4302,1.7406208515167236,0.0,1074.0,0.5109,0,1,basic
1180,4350,1.8576900959014893,0.0,1086.0,0.5463,0,1,basic
1193,4398,1.8564698696136475,81.84,1096.0,0.5496,0,1,basic
1206,4446,1.8857059478759766,0.0,1110.0,0.5543,0,1,basic
1219,4494,1.9117231369018555,0.0,1122.0,0.5449,0,1,basic
1232,4542,1.9109833240509033,84.44,1133.0,0.5606,0,1,basic
1245,4590,1.9510610103607178,0.0,1146.0,0.5717,0,1,basic
1258,4638,1.9844977855682373,0.0,1158.0,0.5603,0,1,basic
1271,4686,2.00150990486145,87.04,1168.0,0.5976,0,1,basic
1284,4734,2.0090198516845703,0.0,1182.0,0.5825,0,1,basic
1297,4782,2.052777051925659,0.0,1194.0,0.57,0,1,basic
