best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 1, 'depth_ratio': 1.0, 'time': 3.1450250148773193, 'cx_gates': 0, 'num_gates': 2}","{'depth': 1.96, 'depth_ratio': 1.96, 'time': 5.786, 'cx_gates': 1.47, 'num_gates': 1.47}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,0
"{'depth': 2, 'depth_ratio': 1.0, 'time': 2.776893377304077, 'cx_gates': 0, 'num_gates': 4}","{'depth': 1.47, 'depth_ratio': 0.7348, 'time': 36.53, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,1
"{'depth': 3, 'depth_ratio': 1.0, 'time': 3.5772511959075928, 'cx_gates': 0, 'num_gates': 6}","{'depth': 3.72, 'depth_ratio': 1.24, 'time': 15.93, 'cx_gates': 3.499, 'num_gates': 3.98}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,2
"{'depth': 7, 'depth_ratio': 1.75, 'time': 79.29338693618774, 'cx_gates': 3, 'num_gates': 11}","{'depth': 4.03, 'depth_ratio': 1.007, 'time': 22.27, 'cx_gates': 5.817, 'num_gates': 7.194}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,3
"{'depth': 18, 'depth_ratio': 3.6, 'time': 47.62571907043457, 'cx_gates': 21, 'num_gates': 31}","{'depth': 2.245, 'depth_ratio': 0.449, 'time': 34.48, 'cx_gates': 3.499, 'num_gates': 2.638}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,4
"{'depth': 10, 'depth_ratio': 1.67, 'time': 69.8604621887207, 'cx_gates': 6, 'num_gates': 17}","{'depth': 3.098, 'depth_ratio': 0.517, 'time': 13.08, 'cx_gates': 3.6, 'num_gates': 5.314}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,5
"{'depth': 15, 'depth_ratio': 2.14, 'time': 52.76758599281311, 'cx_gates': 12, 'num_gates': 28}","{'depth': 3.124, 'depth_ratio': 0.4471, 'time': 27.83, 'cx_gates': 4.409, 'num_gates': 4.923}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,6
"{'depth': 19, 'depth_ratio': 2.38, 'time': 34.32842803001404, 'cx_gates': 12, 'num_gates': 32}","{'depth': 1.2, 'depth_ratio': 0.1487, 'time': 33.71, 'cx_gates': 1.897, 'num_gates': 2.227}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,7
"{'depth': 10, 'depth_ratio': 1.11, 'time': 31.02720880508423, 'cx_gates': 6, 'num_gates': 15}","{'depth': 2.577, 'depth_ratio': 0.2869, 'time': 15.85, 'cx_gates': 1.47, 'num_gates': 1.939}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,8
"{'depth': 15, 'depth_ratio': 1.5, 'time': 131.02843499183655, 'cx_gates': 9, 'num_gates': 27}","{'depth': 3.544, 'depth_ratio': 0.3544, 'time': 26.26, 'cx_gates': 3.499, 'num_gates': 3.059}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,9
"{'depth': 17, 'depth_ratio': 1.55, 'time': 112.22328591346741, 'cx_gates': 18, 'num_gates': 32}","{'depth': 3.007, 'depth_ratio': 0.2706, 'time': 24.48, 'cx_gates': 3.286, 'num_gates': 3.382}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,10
"{'depth': 17, 'depth_ratio': 1.42, 'time': 64.47020196914673, 'cx_gates': 12, 'num_gates': 28}","{'depth': 3.97, 'depth_ratio': 0.3309, 'time': 18.36, 'cx_gates': 4.409, 'num_gates': 5.314}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,11
"{'depth': 19, 'depth_ratio': 1.46, 'time': 87.2686550617218, 'cx_gates': 21, 'num_gates': 37}","{'depth': 0, 'depth_ratio': 0, 'time': 18.43, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,12
"{'depth': 13, 'depth_ratio': 0.93, 'time': 91.21678304672241, 'cx_gates': 6, 'num_gates': 18}","{'depth': 2.4, 'depth_ratio': 0.1707, 'time': 20.01, 'cx_gates': 5.879, 'num_gates': 6.859}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,13
"{'depth': 14, 'depth_ratio': 0.93, 'time': 67.15565299987793, 'cx_gates': 12, 'num_gates': 22}","{'depth': 9.478, 'depth_ratio': 0.6322, 'time': 14.71, 'cx_gates': 6.177, 'num_gates': 11.91}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,14
"{'depth': 19, 'depth_ratio': 1.19, 'time': 103.34449911117554, 'cx_gates': 9, 'num_gates': 28}","{'depth': 0.9798, 'depth_ratio': 0.06132, 'time': 24.27, 'cx_gates': 4.069, 'num_gates': 2.939}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,15
"{'depth': 17, 'depth_ratio': 1.0, 'time': 58.19581198692322, 'cx_gates': 18, 'num_gates': 32}","{'depth': 6.554, 'depth_ratio': 0.3855, 'time': 34.62, 'cx_gates': 3.499, 'num_gates': 4.214}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,16
"{'depth': 25, 'depth_ratio': 1.39, 'time': 74.47131013870239, 'cx_gates': 21, 'num_gates': 37}","{'depth': 3.429, 'depth_ratio': 0.191, 'time': 43.4, 'cx_gates': 0, 'num_gates': 0.4}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,17
"{'depth': 15, 'depth_ratio': 0.79, 'time': 117.54776191711426, 'cx_gates': 15, 'num_gates': 26}","{'depth': 0.8, 'depth_ratio': 0.04, 'time': 19.94, 'cx_gates': 2.939, 'num_gates': 3.2}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,18
"{'depth': 18, 'depth_ratio': 0.9, 'time': 54.024641036987305, 'cx_gates': 18, 'num_gates': 30}","{'depth': 0, 'depth_ratio': 0, 'time': 21.79, 'cx_gates': 1.897, 'num_gates': 2.059}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,19
"{'depth': 20, 'depth_ratio': 0.95, 'time': 84.77575302124023, 'cx_gates': 21, 'num_gates': 36}","{'depth': 1.549, 'depth_ratio': 0.07359, 'time': 19.53, 'cx_gates': 2.683, 'num_gates': 2.926}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,20
"{'depth': 16, 'depth_ratio': 0.73, 'time': 99.12107110023499, 'cx_gates': 18, 'num_gates': 30}","{'depth': 5.004, 'depth_ratio': 0.2262, 'time': 29.67, 'cx_gates': 1.47, 'num_gates': 3.499}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,21
"{'depth': 15, 'depth_ratio': 0.65, 'time': 99.75588512420654, 'cx_gates': 9, 'num_gates': 21}","{'depth': 2.191, 'depth_ratio': 0.09499, 'time': 18.25, 'cx_gates': 4.069, 'num_gates': 4.069}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,22
"{'depth': 21, 'depth_ratio': 0.88, 'time': 106.30151510238647, 'cx_gates': 18, 'num_gates': 34}","{'depth': 5.344, 'depth_ratio': 0.2211, 'time': 20.16, 'cx_gates': 3.499, 'num_gates': 3.878}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,23
"{'depth': 17, 'depth_ratio': 0.68, 'time': 118.66018891334534, 'cx_gates': 15, 'num_gates': 33}","{'depth': 4.167, 'depth_ratio': 0.1667, 'time': 18.63, 'cx_gates': 2.4, 'num_gates': 3.487}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,24
"{'depth': 14, 'depth_ratio': 0.54, 'time': 164.53609490394592, 'cx_gates': 18, 'num_gates': 30}","{'depth': 3.929, 'depth_ratio': 0.1499, 'time': 31.52, 'cx_gates': 2.4, 'num_gates': 4.587}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,25
"{'depth': 13, 'depth_ratio': 0.48, 'time': 78.50610303878784, 'cx_gates': 12, 'num_gates': 24}","{'depth': 6.681, 'depth_ratio': 0.2501, 'time': 21.47, 'cx_gates': 4.49, 'num_gates': 6.735}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,26
"{'depth': 23, 'depth_ratio': 0.82, 'time': 120.62937378883362, 'cx_gates': 12, 'num_gates': 33}","{'depth': 8.328, 'depth_ratio': 0.2978, 'time': 13.41, 'cx_gates': 4.409, 'num_gates': 12.95}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,27
"{'depth': 21, 'depth_ratio': 0.72, 'time': 94.05818891525269, 'cx_gates': 15, 'num_gates': 31}","{'depth': 1.02, 'depth_ratio': 0.03655, 'time': 15.44, 'cx_gates': 3.6, 'num_gates': 4.176}",sabre_look_6_fdlg_v0.20,sabre_0.20,hex_7,28
