best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 1, 'depth_ratio': 1.0, 'time': 0.010619878768920898, 'cx_gates': 0, 'num_gates': 2}","{'depth': 1.6, 'depth_ratio': 1.6, 'time': 0.001543, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,0
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.01325082778930664, 'cx_gates': 0, 'num_gates': 4}","{'depth': 2.04, 'depth_ratio': 1.02, 'time': 0.00104, 'cx_gates': 3.059, 'num_gates': 3.059}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,1
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.014841079711914062, 'cx_gates': 0, 'num_gates': 6}","{'depth': 2.0, 'depth_ratio': 0.668, 'time': 0.0185, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,2
"{'depth': 7, 'depth_ratio': 1.75, 'time': 0.021884918212890625, 'cx_gates': 3, 'num_gates': 11}","{'depth': 2.245, 'depth_ratio': 0.5612, 'time': 0.0008812, 'cx_gates': 1.47, 'num_gates': 1.47}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,3
"{'depth': 15, 'depth_ratio': 3.0, 'time': 0.03057575225830078, 'cx_gates': 15, 'num_gates': 25}","{'depth': 0, 'depth_ratio': 0, 'time': 0.0014, 'cx_gates': 0, 'num_gates': 0}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,4
"{'depth': 12, 'depth_ratio': 2.0, 'time': 0.029153823852539062, 'cx_gates': 6, 'num_gates': 18}","{'depth': 4.069, 'depth_ratio': 0.6769, 'time': 0.001917, 'cx_gates': 4.49, 'num_gates': 4.49}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,5
"{'depth': 13, 'depth_ratio': 1.86, 'time': 0.03604698181152344, 'cx_gates': 9, 'num_gates': 23}","{'depth': 0, 'depth_ratio': 0, 'time': 0.01996, 'cx_gates': 0, 'num_gates': 0}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,6
"{'depth': 21, 'depth_ratio': 2.62, 'time': 0.037915945053100586, 'cx_gates': 18, 'num_gates': 34}","{'depth': 4.336, 'depth_ratio': 0.5406, 'time': 0.002788, 'cx_gates': 4.8, 'num_gates': 4.8}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,7
"{'depth': 20, 'depth_ratio': 2.22, 'time': 0.03893303871154785, 'cx_gates': 12, 'num_gates': 30}","{'depth': 1.744, 'depth_ratio': 0.1966, 'time': 0.001178, 'cx_gates': 0, 'num_gates': 0}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,8
"{'depth': 28, 'depth_ratio': 2.8, 'time': 0.03999519348144531, 'cx_gates': 18, 'num_gates': 38}","{'depth': 3.429, 'depth_ratio': 0.3429, 'time': 0.02217, 'cx_gates': 3.286, 'num_gates': 3.286}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,9
"{'depth': 29, 'depth_ratio': 2.64, 'time': 0.04450416564941406, 'cx_gates': 18, 'num_gates': 40}","{'depth': 1.6, 'depth_ratio': 0.144, 'time': 0.004307, 'cx_gates': 1.47, 'num_gates': 1.47}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,10
"{'depth': 33, 'depth_ratio': 2.75, 'time': 0.06224203109741211, 'cx_gates': 24, 'num_gates': 48}","{'depth': 0.4899, 'depth_ratio': 0.03919, 'time': 0.01714, 'cx_gates': 2.245, 'num_gates': 2.245}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,11
"{'depth': 37, 'depth_ratio': 2.85, 'time': 0.10893702507019043, 'cx_gates': 27, 'num_gates': 53}","{'depth': 6.997, 'depth_ratio': 0.5364, 'time': 0.02101, 'cx_gates': 6.177, 'num_gates': 6.177}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,12
"{'depth': 38, 'depth_ratio': 2.71, 'time': 0.06712698936462402, 'cx_gates': 27, 'num_gates': 55}","{'depth': 7.31, 'depth_ratio': 0.5234, 'time': 0.003487, 'cx_gates': 6.177, 'num_gates': 6.177}",sabre_look_2_v0.20,sabre_0.20,heavy_hex_27,13
