best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 1, 'depth_ratio': 1.0, 'time': 0.01106572151184082, 'cx_gates': 0, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.001416, 'cx_gates': 0, 'num_gates': 0}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,0
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.014827966690063477, 'cx_gates': 0, 'num_gates': 4}","{'depth': 3.6, 'depth_ratio': 1.8, 'time': 0.002296, 'cx_gates': 8.695, 'num_gates': 8.695}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,1
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.01612401008605957, 'cx_gates': 0, 'num_gates': 6}","{'depth': 2.0, 'depth_ratio': 0.668, 'time': 0.02098, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,2
"{'depth': 7, 'depth_ratio': 1.75, 'time': 0.0264739990234375, 'cx_gates': 3, 'num_gates': 11}","{'depth': 3.286, 'depth_ratio': 0.8216, 'time': 0.002648, 'cx_gates': 10.83, 'num_gates': 10.83}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,3
"{'depth': 18, 'depth_ratio': 3.6, 'time': 0.041587114334106445, 'cx_gates': 30, 'num_gates': 40}","{'depth': 4.8, 'depth_ratio': 0.96, 'time': 0.001387, 'cx_gates': 6.0, 'num_gates': 6.0}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,4
"{'depth': 12, 'depth_ratio': 2.0, 'time': 0.02924799919128418, 'cx_gates': 6, 'num_gates': 18}","{'depth': 4.49, 'depth_ratio': 0.7498, 'time': 0.003965, 'cx_gates': 8.4, 'num_gates': 8.4}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,5
"{'depth': 13, 'depth_ratio': 1.86, 'time': 0.04536604881286621, 'cx_gates': 9, 'num_gates': 23}","{'depth': 4.8, 'depth_ratio': 0.684, 'time': 0.02028, 'cx_gates': 6.0, 'num_gates': 6.0}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,6
"{'depth': 24, 'depth_ratio': 3.0, 'time': 0.047963857650756836, 'cx_gates': 15, 'num_gates': 31}","{'depth': 3.6, 'depth_ratio': 0.4487, 'time': 0.002971, 'cx_gates': 8.57, 'num_gates': 8.57}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,7
"{'depth': 21, 'depth_ratio': 2.33, 'time': 0.05134892463684082, 'cx_gates': 21, 'num_gates': 39}","{'depth': 2.638, 'depth_ratio': 0.2934, 'time': 0.003631, 'cx_gates': 8.139, 'num_gates': 8.139}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,8
"{'depth': 33, 'depth_ratio': 3.3, 'time': 0.0529942512512207, 'cx_gates': 36, 'num_gates': 56}","{'depth': 15.9, 'depth_ratio': 1.59, 'time': 0.03378, 'cx_gates': 44.44, 'num_gates': 44.44}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,9
"{'depth': 34, 'depth_ratio': 3.09, 'time': 0.05470705032348633, 'cx_gates': 30, 'num_gates': 52}","{'depth': 3.059, 'depth_ratio': 0.2802, 'time': 0.008151, 'cx_gates': 14.02, 'num_gates': 14.02}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,10
"{'depth': 38, 'depth_ratio': 3.17, 'time': 0.0711820125579834, 'cx_gates': 51, 'num_gates': 75}","{'depth': 5.886, 'depth_ratio': 0.4893, 'time': 0.01506, 'cx_gates': 13.55, 'num_gates': 13.55}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,11
"{'depth': 51, 'depth_ratio': 3.92, 'time': 0.0827488899230957, 'cx_gates': 66, 'num_gates': 92}","{'depth': 8.367, 'depth_ratio': 0.6452, 'time': 0.02102, 'cx_gates': 29.3, 'num_gates': 29.3}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,12
"{'depth': 46, 'depth_ratio': 3.29, 'time': 0.0815119743347168, 'cx_gates': 63, 'num_gates': 91}","{'depth': 8.732, 'depth_ratio': 0.621, 'time': 0.007088, 'cx_gates': 27.13, 'num_gates': 27.13}",sabre_look_0_v0.20,sabre_0.20,heavy_hex_27,13
