best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 1, 'depth_ratio': 1.0, 'time': 0.00941920280456543, 'cx_gates': 0, 'num_gates': 2}","{'depth': 1.6, 'depth_ratio': 1.6, 'time': 0.001416, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_look_0_fdlg_v0.20,sabre_0.20,heavy_hex_27,0
"{'depth': 12, 'depth_ratio': 2.0, 'time': 0.025249004364013672, 'cx_gates': 6, 'num_gates': 18}","{'depth': 6.216, 'depth_ratio': 1.035, 'time': 0.003955, 'cx_gates': 6.177, 'num_gates': 6.177}",sabre_look_0_fdlg_v0.20,sabre_0.20,heavy_hex_27,1
"{'depth': 32, 'depth_ratio': 2.91, 'time': 0.0730741024017334, 'cx_gates': 27, 'num_gates': 49}","{'depth': 3.6, 'depth_ratio': 0.3288, 'time': 0.02087, 'cx_gates': 6.735, 'num_gates': 6.735}",sabre_look_0_fdlg_v0.20,sabre_0.20,heavy_hex_27,2
"{'depth': 46, 'depth_ratio': 2.88, 'time': 0.1841428279876709, 'cx_gates': 36, 'num_gates': 68}","{'depth': 5.81, 'depth_ratio': 0.363, 'time': 0.01966, 'cx_gates': 5.879, 'num_gates': 5.879}",sabre_look_0_fdlg_v0.20,sabre_0.20,heavy_hex_27,3
"{'depth': 65, 'depth_ratio': 3.1, 'time': 0.3573613166809082, 'cx_gates': 57, 'num_gates': 99}","{'depth': 5.831, 'depth_ratio': 0.2744, 'time': 0.03482, 'cx_gates': 7.494, 'num_gates': 7.494}",sabre_look_0_fdlg_v0.20,sabre_0.20,heavy_hex_27,4
"{'depth': 88, 'depth_ratio': 3.38, 'time': 0.5502426624298096, 'cx_gates': 81, 'num_gates': 133}","{'depth': 2.728, 'depth_ratio': 0.1056, 'time': 0.04915, 'cx_gates': 7.2, 'num_gates': 7.2}",sabre_look_0_fdlg_v0.20,sabre_0.20,heavy_hex_27,5
"{'depth': 107, 'depth_ratio': 3.45, 'time': 0.8203110694885254, 'cx_gates': 108, 'num_gates': 170}","{'depth': 6.079, 'depth_ratio': 0.1958, 'time': 0.1113, 'cx_gates': 12.53, 'num_gates': 12.53}",sabre_look_0_fdlg_v0.20,sabre_0.20,heavy_hex_27,6
"{'depth': 128, 'depth_ratio': 3.56, 'time': 1.3814477920532227, 'cx_gates': 126, 'num_gates': 198}","{'depth': 12.12, 'depth_ratio': 0.3351, 'time': 0.07045, 'cx_gates': 12.44, 'num_gates': 12.44}",sabre_look_0_fdlg_v0.20,sabre_0.20,heavy_hex_27,7
"{'depth': 157, 'depth_ratio': 3.83, 'time': 2.2773001194000244, 'cx_gates': 159, 'num_gates': 241}","{'depth': 16.58, 'depth_ratio': 0.4053, 'time': 0.234, 'cx_gates': 21.13, 'num_gates': 21.13}",sabre_look_0_fdlg_v0.20,sabre_0.20,heavy_hex_27,8
"{'depth': 163, 'depth_ratio': 3.54, 'time': 2.8751442432403564, 'cx_gates': 159, 'num_gates': 251}","{'depth': 6.675, 'depth_ratio': 0.1443, 'time': 0.2446, 'cx_gates': 12.78, 'num_gates': 12.78}",sabre_look_0_fdlg_v0.20,sabre_0.20,heavy_hex_27,9
