swap_count,depth,runtime,num_qubits,heuristic,cmap,trials,seed
865,868,0.5153632164001465,64,decay,ring_127.txt,20,13434
555,560,0.45728302001953125,70,decay,ring_127.txt,20,88696
597,607,0.5241372585296631,76,decay,ring_127.txt,20,97080
494,548,0.5270369052886963,82,decay,ring_127.txt,20,71482
848,884,0.32421088218688965,88,decay,ring_127.txt,20,11395
719,790,0.585637092590332,94,decay,ring_127.txt,20,77397
989,1024,0.5283339023590088,100,decay,ring_127.txt,20,55302
861,895,0.8418929576873779,106,decay,ring_127.txt,20,4165
933,1004,0.5893111228942871,112,decay,ring_127.txt,20,3905
897,965,0.7171308994293213,118,decay,ring_127.txt,20,12280
1395,1404,0.9167721271514893,127,decay,ring_127.txt,20,28657
30,39,0.06154513359069824,10,decay,heavy_hex_127.txt,20,83810
38,53,0.22072696685791016,16,decay,heavy_hex_127.txt,20,14592
47,67,0.21364402770996094,22,decay,heavy_hex_127.txt,20,3278
33,60,0.247086763381958,28,decay,heavy_hex_127.txt,20,97196
64,91,0.30497097969055176,34,decay,heavy_hex_127.txt,20,36048
65,102,0.34355831146240234,40,decay,heavy_hex_127.txt,20,32098
94,136,0.23548483848571777,46,decay,heavy_hex_127.txt,20,29256
122,160,0.2337799072265625,52,decay,heavy_hex_127.txt,20,18289
126,176,0.11901998519897461,58,decay,heavy_hex_127.txt,20,96530
126,185,0.12427783012390137,64,decay,heavy_hex_127.txt,20,13434
224,277,0.24013805389404297,70,decay,heavy_hex_127.txt,20,88696
208,265,0.22623991966247559,76,decay,heavy_hex_127.txt,20,97080
192,267,0.2925751209259033,82,decay,heavy_hex_127.txt,20,71482
187,254,0.1978750228881836,88,decay,heavy_hex_127.txt,20,11395
182,265,0.35189199447631836,94,decay,heavy_hex_127.txt,20,77397
213,293,0.3578300476074219,100,decay,heavy_hex_127.txt,20,55302
242,342,0.5030200481414795,106,decay,heavy_hex_127.txt,20,4165
230,331,0.2793738842010498,112,decay,heavy_hex_127.txt,20,3905
281,379,0.5396878719329834,118,decay,heavy_hex_127.txt,20,12280
376,459,0.26935911178588867,127,decay,heavy_hex_127.txt,20,28657
7,16,0.09041118621826172,10,decay,Square 144,20,83810
4,19,0.0728919506072998,16,decay,Square 144,20,14592
14,34,0.06777215003967285,22,decay,Square 144,20,3278
16,41,0.060365915298461914,28,decay,Square 144,20,97196
46,75,0.07312202453613281,34,decay,Square 144,20,36048
33,69,0.1185460090637207,40,decay,Square 144,20,32098
45,85,0.13771724700927734,46,decay,Square 144,20,29256
59,103,0.11873698234558105,52,decay,Square 144,20,18289
71,122,0.26143836975097656,58,decay,Square 144,20,96530
63,123,0.3321871757507324,64,decay,Square 144,20,13434
89,152,0.21457719802856445,70,decay,Square 144,20,88696
78,141,0.35346388816833496,76,decay,Square 144,20,97080
76,146,0.3842620849609375,82,decay,Square 144,20,71482
94,168,0.23158812522888184,88,decay,Square 144,20,11395
125,183,0.34043121337890625,94,decay,Square 144,20,77397
124,199,0.3395261764526367,100,decay,Square 144,20,55302
153,232,0.2612590789794922,106,decay,Square 144,20,4165
93,199,0.25124216079711914,112,decay,Square 144,20,3905
159,261,0.3671379089355469,118,decay,Square 144,20,12280
189,287,0.3458859920501709,127,decay,Square 144,20,28657
0,9,0.05531430244445801,10,depth,ring_127.txt,20,83810
0,15,0.06455492973327637,16,depth,ring_127.txt,20,14592
86,26,0.10337090492248535,22,depth,ring_127.txt,20,3278
179,38,0.14678621292114258,28,depth,ring_127.txt,20,97196
270,48,0.18024086952209473,34,depth,ring_127.txt,20,36048
349,52,0.45289015769958496,40,depth,ring_127.txt,20,32098
501,66,0.5542268753051758,46,depth,ring_127.txt,20,29256
619,73,0.5893211364746094,52,depth,ring_127.txt,20,18289
798,71,0.7695999145507812,58,depth,ring_127.txt,20,96530
945,86,0.9518778324127197,64,depth,ring_127.txt,20,13434
1120,97,0.9947829246520996,70,depth,ring_127.txt,20,88696
1233,108,1.0753459930419922,76,depth,ring_127.txt,20,97080
1606,112,1.4088709354400635,82,depth,ring_127.txt,20,71482
1781,118,1.3306770324707031,88,depth,ring_127.txt,20,11395
1958,131,1.0844829082489014,94,depth,ring_127.txt,20,77397
2434,140,1.5865321159362793,100,depth,ring_127.txt,20,55302
2701,121,1.2534079551696777,106,depth,ring_127.txt,20,4165
2214,139,2.1926658153533936,112,depth,ring_127.txt,20,3905
3316,147,2.1239430904388428,118,depth,ring_127.txt,20,12280
3685,154,2.3050832748413086,127,depth,ring_127.txt,20,28657
6,11,0.13003778457641602,10,depth,heavy_hex_127.txt,20,83810
28,21,0.08457779884338379,16,depth,heavy_hex_127.txt,20,14592
31,26,0.13162708282470703,22,depth,heavy_hex_127.txt,20,3278
84,37,0.39224696159362793,28,depth,heavy_hex_127.txt,20,97196
71,43,0.2825448513031006,34,depth,heavy_hex_127.txt,20,36048
106,53,0.16275906562805176,40,depth,heavy_hex_127.txt,20,32098
147,63,0.4174940586090088,46,depth,heavy_hex_127.txt,20,29256
190,70,0.3267850875854492,52,depth,heavy_hex_127.txt,20,18289
127,79,0.3019850254058838,58,depth,heavy_hex_127.txt,20,96530
257,90,0.41928815841674805,64,depth,heavy_hex_127.txt,20,13434
215,90,0.39571404457092285,70,depth,heavy_hex_127.txt,20,88696
310,107,0.5892341136932373,76,depth,heavy_hex_127.txt,20,97080
338,107,0.720754861831665,82,depth,heavy_hex_127.txt,20,71482
382,131,0.7221271991729736,88,depth,heavy_hex_127.txt,20,11395
368,125,0.5942809581756592,94,depth,heavy_hex_127.txt,20,77397
489,138,0.5305590629577637,100,depth,heavy_hex_127.txt,20,55302
504,144,0.5186779499053955,106,depth,heavy_hex_127.txt,20,4165
305,139,0.34461188316345215,112,depth,heavy_hex_127.txt,20,3905
416,152,0.34769320487976074,118,depth,heavy_hex_127.txt,20,12280
343,156,0.4574570655822754,127,depth,heavy_hex_127.txt,20,28657
7,11,0.13616299629211426,10,depth,Square 144,20,83810
10,19,0.16588306427001953,16,depth,Square 144,20,14592
0,21,0.27030181884765625,22,depth,Square 144,20,3278
7,27,0.18056797981262207,28,depth,Square 144,20,97196
