swap_count,depth,runtime,num_qubits,heuristic,cmap,trials,seed
464,238,262.835186958313,29,decay,heavy_hex_127.txt,242,42
464,238,369.4258990287781,29,decay,heavy_hex_127.txt,289,42
464,238,525.6051781177521,29,decay,heavy_hex_127.txt,345,42
464,238,747.3410727977753,29,decay,heavy_hex_127.txt,412,42
464,238,1061.7034718990326,29,decay,heavy_hex_127.txt,492,42
464,238,1510.6396250724792,29,decay,heavy_hex_127.txt,587,42
456,236,2138.061867952347,29,decay,heavy_hex_127.txt,701,42
456,236,3055.3251700401306,29,decay,heavy_hex_127.txt,837,42
456,236,4365.989408016205,29,decay,heavy_hex_127.txt,1000,42
1869,673,1.029595136642456,49,decay,heavy_hex_127.txt,1,42
1764,660,1.0901670455932617,49,decay,heavy_hex_127.txt,2,42
1716,616,1.2406582832336426,49,decay,heavy_hex_127.txt,3,42
1716,616,1.4026410579681396,49,decay,heavy_hex_127.txt,4,42
1716,616,1.562513828277588,49,decay,heavy_hex_127.txt,5,42
1695,522,1.9263389110565186,49,decay,heavy_hex_127.txt,7,42
1695,522,2.2995152473449707,49,decay,heavy_hex_127.txt,8,42
1695,522,3.076559066772461,49,decay,heavy_hex_127.txt,10,42
1580,619,3.2713849544525146,49,decay,heavy_hex_127.txt,11,42
1580,619,5.145434856414795,49,decay,heavy_hex_127.txt,14,42
1580,619,6.488724946975708,49,decay,heavy_hex_127.txt,17,42
1580,619,8.454969882965088,49,decay,heavy_hex_127.txt,20,42
1580,619,11.570818901062012,49,decay,heavy_hex_127.txt,24,42
1550,525,14.600080728530884,49,decay,heavy_hex_127.txt,28,42
1550,525,20.514042139053345,49,decay,heavy_hex_127.txt,34,42
1514,469,28.389434814453125,49,decay,heavy_hex_127.txt,41,42
1514,469,39.13702988624573,49,decay,heavy_hex_127.txt,49,42
1514,469,53.24343681335449,49,decay,heavy_hex_127.txt,58,42
1514,469,75.81275701522827,49,decay,heavy_hex_127.txt,70,42
1514,469,103.94513893127441,49,decay,heavy_hex_127.txt,83,42
1514,469,147.59687399864197,49,decay,heavy_hex_127.txt,100,42
1514,469,205.92997407913208,49,decay,heavy_hex_127.txt,119,42
1485,581,288.85031914711,49,decay,heavy_hex_127.txt,142,42
1485,581,412.26359009742737,49,decay,heavy_hex_127.txt,170,42
1399,336,581.0543448925018,49,decay,heavy_hex_127.txt,203,42
1399,336,821.7748126983643,49,decay,heavy_hex_127.txt,242,42
1354,524,1163.4909896850586,49,decay,heavy_hex_127.txt,289,42
1354,524,1649.4338688850403,49,decay,heavy_hex_127.txt,345,42
1354,524,2344.935839176178,49,decay,heavy_hex_127.txt,412,42
1354,524,3338.241089105606,49,decay,heavy_hex_127.txt,492,42
1354,524,4733.571714639664,49,decay,heavy_hex_127.txt,587,42
