swap_count,depth,runtime,num_qubits,heuristic,cmap,trials,seed
57,54,0.09294795989990234,10,basic,heavy_hex_127.txt,1,42
57,54,0.11118507385253906,10,basic,heavy_hex_127.txt,2,42
57,54,0.14569497108459473,10,basic,heavy_hex_127.txt,4,42
54,49,0.14858102798461914,10,basic,heavy_hex_127.txt,10,42
54,49,0.3039836883544922,10,basic,heavy_hex_127.txt,21,42
45,54,1.0688340663909912,10,basic,heavy_hex_127.txt,46,42
45,54,4.273427963256836,10,basic,heavy_hex_127.txt,100,42
45,54,18.419265031814575,10,basic,heavy_hex_127.txt,215,42
45,54,81.68789672851562,10,basic,heavy_hex_127.txt,464,42
45,54,373.1924452781677,10,basic,heavy_hex_127.txt,1000,42
670,314,0.4887979030609131,29,basic,heavy_hex_127.txt,1,42
570,297,0.40158700942993164,29,basic,heavy_hex_127.txt,2,42
570,297,0.42059779167175293,29,basic,heavy_hex_127.txt,4,42
531,229,0.9818098545074463,29,basic,heavy_hex_127.txt,10,42
498,301,3.004924774169922,29,basic,heavy_hex_127.txt,21,42
498,301,11.149003028869629,29,basic,heavy_hex_127.txt,46,42
497,261,47.477274894714355,29,basic,heavy_hex_127.txt,100,42
476,247,208.0200309753418,29,basic,heavy_hex_127.txt,215,42
464,238,944.5802819728851,29,basic,heavy_hex_127.txt,464,42
456,236,4333.629837036133,29,basic,heavy_hex_127.txt,1000,42
1869,673,1.0059447288513184,49,basic,heavy_hex_127.txt,1,42
1764,660,1.1296980381011963,49,basic,heavy_hex_127.txt,2,42
1716,616,1.2872602939605713,49,basic,heavy_hex_127.txt,4,42
1695,522,3.080609083175659,49,basic,heavy_hex_127.txt,10,42
1580,619,9.073667049407959,49,basic,heavy_hex_127.txt,21,42
1514,469,34.51214289665222,49,basic,heavy_hex_127.txt,46,42
1514,469,147.3162772655487,49,basic,heavy_hex_127.txt,100,42
1399,336,648.223112821579,49,basic,heavy_hex_127.txt,215,42
1354,524,2958.7701408863068,49,basic,heavy_hex_127.txt,464,42
1354,524,13578.089781999588,49,basic,heavy_hex_127.txt,1000,42
3945,1451,1.9365780353546143,68,basic,heavy_hex_127.txt,1,42
3585,1166,2.0896809101104736,68,basic,heavy_hex_127.txt,2,42
3244,1127,2.6046059131622314,68,basic,heavy_hex_127.txt,4,42
3185,1078,6.00493597984314,68,basic,heavy_hex_127.txt,10,42
3142,1045,17.917658805847168,68,basic,heavy_hex_127.txt,21,42
3075,870,70.44585108757019,68,basic,heavy_hex_127.txt,46,42
2917,868,299.39364671707153,68,basic,heavy_hex_127.txt,100,42
2718,781,1312.6124217510223,68,basic,heavy_hex_127.txt,215,42
2718,781,5986.32216334343,68,basic,heavy_hex_127.txt,464,42
