swap_count,depth,runtime,num_qubits,heuristic,cmap,trials,seed
409,125,0.45976877212524414,34,lookahead,heavy_hex_127.txt,20,36048
515,139,0.5637576580047607,40,lookahead,heavy_hex_127.txt,20,32098
653,162,0.6796998977661133,46,lookahead,heavy_hex_127.txt,20,29256
805,190,0.807056188583374,52,lookahead,heavy_hex_127.txt,20,18289
944,183,1.2681350708007812,58,lookahead,heavy_hex_127.txt,20,96530
1132,197,1.194521188735962,64,lookahead,heavy_hex_127.txt,20,13434
1275,223,1.5743589401245117,70,lookahead,heavy_hex_127.txt,20,88696
1494,264,2.2272000312805176,76,lookahead,heavy_hex_127.txt,20,97080
1650,253,1.9893848896026611,82,lookahead,heavy_hex_127.txt,20,71482
1951,272,2.6619489192962646,88,lookahead,heavy_hex_127.txt,20,11395
2132,368,3.1610941886901855,94,lookahead,heavy_hex_127.txt,20,77397
2401,337,2.517970323562622,100,lookahead,heavy_hex_127.txt,20,55302
2800,384,3.680081844329834,106,lookahead,heavy_hex_127.txt,20,4165
2845,377,3.472609758377075,112,lookahead,heavy_hex_127.txt,20,3905
3263,522,4.298541069030762,118,lookahead,heavy_hex_127.txt,20,12280
3833,536,4.866601943969727,127,lookahead,heavy_hex_127.txt,20,28657
21,33,0.4217357635498047,10,lookahead,square_144.txt,20,83810
55,58,0.18105435371398926,16,lookahead,square_144.txt,20,14592
103,60,0.25240206718444824,22,lookahead,square_144.txt,20,3278
153,72,0.3302009105682373,28,lookahead,square_144.txt,20,97196
217,107,0.5626330375671387,34,lookahead,square_144.txt,20,36048
278,119,0.6528940200805664,40,lookahead,square_144.txt,20,32098
378,135,0.8237700462341309,46,lookahead,square_144.txt,20,29256
464,169,1.3499269485473633,52,lookahead,square_144.txt,20,18289
571,158,0.891258955001831,58,lookahead,square_144.txt,20,96530
663,177,1.047112226486206,64,lookahead,square_144.txt,20,13434
766,184,1.795165777206421,70,lookahead,square_144.txt,20,88696
880,205,1.7134971618652344,76,lookahead,square_144.txt,20,97080
1036,229,1.6338281631469727,82,lookahead,square_144.txt,20,71482
1179,233,2.201517105102539,88,lookahead,square_144.txt,20,11395
1292,289,2.540539264678955,94,lookahead,square_144.txt,20,77397
1521,276,2.8768718242645264,100,lookahead,square_144.txt,20,55302
1601,338,3.013216972351074,106,lookahead,square_144.txt,20,4165
1809,327,3.8775851726531982,112,lookahead,square_144.txt,20,3905
2027,329,2.91955304145813,118,lookahead,square_144.txt,20,12280
2295,346,5.102321147918701,127,lookahead,square_144.txt,20,28657
61,38,0.13663887977600098,10,decay,ring_127.txt,20,83810
150,61,0.22158384323120117,16,decay,ring_127.txt,20,14592
323,90,0.459975004196167,22,decay,ring_127.txt,20,3278
496,120,0.6929879188537598,28,decay,ring_127.txt,20,97196
922,181,0.7526960372924805,34,decay,ring_127.txt,20,36048
1193,188,1.037240743637085,40,decay,ring_127.txt,20,32098
1668,255,1.2759199142456055,46,decay,ring_127.txt,20,29256
2078,298,2.165315866470337,52,decay,ring_127.txt,20,18289
2566,317,2.6848838329315186,58,decay,ring_127.txt,20,96530
3190,385,3.560253143310547,64,decay,ring_127.txt,20,13434
3756,426,3.4059901237487793,70,decay,ring_127.txt,20,88696
4957,517,4.168330192565918,76,decay,ring_127.txt,20,97080
5876,589,5.897195100784302,82,decay,ring_127.txt,20,71482
6742,640,5.662966012954712,88,decay,ring_127.txt,20,11395
7122,775,7.039906024932861,94,decay,ring_127.txt,20,77397
8467,845,8.434813976287842,100,decay,ring_127.txt,20,55302
8918,835,9.53836178779602,106,decay,ring_127.txt,20,4165
9782,964,10.030381917953491,112,decay,ring_127.txt,20,3905
10301,1062,10.763910055160522,118,decay,ring_127.txt,20,12280
11246,1094,12.45610523223877,127,decay,ring_127.txt,20,28657
46,46,0.312061071395874,10,decay,heavy_hex_127.txt,20,83810
95,62,0.2867569923400879,16,decay,heavy_hex_127.txt,20,14592
198,76,0.3884241580963135,22,decay,heavy_hex_127.txt,20,3278
297,124,0.4214329719543457,28,decay,heavy_hex_127.txt,20,97196
387,104,0.7133698463439941,34,decay,heavy_hex_127.txt,20,36048
474,117,0.5704379081726074,40,decay,heavy_hex_127.txt,20,32098
612,134,0.7718908786773682,46,decay,heavy_hex_127.txt,20,29256
796,150,1.1680817604064941,52,decay,heavy_hex_127.txt,20,18289
997,201,1.327441930770874,58,decay,heavy_hex_127.txt,20,96530
1141,227,1.898669719696045,64,decay,heavy_hex_127.txt,20,13434
1307,214,1.8202359676361084,70,decay,heavy_hex_127.txt,20,88696
1545,281,1.8434960842132568,76,decay,heavy_hex_127.txt,20,97080
1701,244,1.9160268306732178,82,decay,heavy_hex_127.txt,20,71482
1971,295,2.6915431022644043,88,decay,heavy_hex_127.txt,20,11395
2183,329,3.061009168624878,94,decay,heavy_hex_127.txt,20,77397
2413,327,3.393080949783325,100,decay,heavy_hex_127.txt,20,55302
2684,382,2.948742151260376,106,decay,heavy_hex_127.txt,20,4165
3060,383,4.0090491771698,112,decay,heavy_hex_127.txt,20,3905
3350,495,4.804493188858032,118,decay,heavy_hex_127.txt,20,12280
3889,527,4.973838806152344,127,decay,heavy_hex_127.txt,20,28657
26,30,0.12761688232421875,10,decay,square_144.txt,20,83810
51,47,0.4636960029602051,16,decay,square_144.txt,20,14592
106,53,0.2737398147583008,22,decay,square_144.txt,20,3278
154,75,0.3362090587615967,28,decay,square_144.txt,20,97196
219,89,0.42272305488586426,34,decay,square_144.txt,20,36048
310,124,0.6825909614562988,40,decay,square_144.txt,20,32098
371,131,0.8690192699432373,46,decay,square_144.txt,20,29256
451,134,0.8086428642272949,52,decay,square_144.txt,20,18289
543,119,1.454530954360962,58,decay,square_144.txt,20,96530
688,166,1.3614921569824219,64,decay,square_144.txt,20,13434
769,152,1.5747768878936768,70,decay,square_144.txt,20,88696
963,197,2.083693027496338,76,decay,square_144.txt,20,97080
1038,243,2.080634832382202,82,decay,square_144.txt,20,71482
1164,243,2.3170371055603027,88,decay,square_144.txt,20,11395
