swap_count,depth,runtime,num_qubits,heuristic,cmap,trials,seed
66,46,0.10304403305053711,10,critical,ring_127.txt,20,83810
941,248,1.8827879428863525,29,critical,ring_127.txt,20,14592
3409,578,7.561039924621582,49,critical,ring_127.txt,20,3278
6878,998,25.16078472137451,68,critical,ring_127.txt,20,97196
10929,1166,35.15464806556702,88,critical,ring_127.txt,20,36048
15222,1250,70.40914297103882,107,critical,ring_127.txt,20,32098
22885,1668,108.91317391395569,127,critical,ring_127.txt,20,29256
58,59,0.0990610122680664,10,critical,heavy_hex_127.txt,20,83810
636,245,1.1406021118164062,29,critical,heavy_hex_127.txt,20,14592
2300,530,4.46104097366333,49,critical,heavy_hex_127.txt,20,3278
4535,972,11.373939990997314,68,critical,heavy_hex_127.txt,20,97196
7611,1262,23.2033851146698,88,critical,heavy_hex_127.txt,20,36048
11604,1670,41.14184594154358,107,critical,heavy_hex_127.txt,20,32098
17209,1979,71.85161709785461,127,critical,heavy_hex_127.txt,20,29256
40,52,0.11130499839782715,10,critical,square_144.txt,20,83810
512,284,1.1375181674957275,29,critical,square_144.txt,20,14592
1508,625,3.984226703643799,49,critical,square_144.txt,20,3278
2854,956,10.402168989181519,68,critical,square_144.txt,20,97196
5168,1342,21.223259210586548,88,critical,square_144.txt,20,36048
7676,1936,35.30422115325928,107,critical,square_144.txt,20,32098
11224,2721,57.79957127571106,127,critical,square_144.txt,20,29256
