swap_count,depth,runtime,num_qubits,heuristic,cmap,trials,seed
10499,2758,5.672595739364624,107,decay,heavy_hex_127.txt,1,42
9248,2451,6.688628911972046,107,decay,heavy_hex_127.txt,2,42
7497,1649,8.21804404258728,107,decay,heavy_hex_127.txt,4,42
7497,1649,19.160216808319092,107,decay,heavy_hex_127.txt,10,42
7303,1406,72.1675808429718,107,decay,heavy_hex_127.txt,21,42
7303,1406,286.79152512550354,107,decay,heavy_hex_127.txt,46,42
7303,1406,1234.4526698589325,107,decay,heavy_hex_127.txt,100,42
7194,1527,5600.131521940231,107,decay,heavy_hex_127.txt,215,42
