num_qubits,layout_trials,heuristic,avg_runtime,avg_swap_count,avg_depth,num_pass_trials
10,1,basic,0.11721582412719726,13.2,15.4,5
10,2,basic,0.17253541946411133,6.8,13.4,5
10,3,basic,0.2136512279510498,7.2,14.2,5
10,4,basic,0.16873641014099122,8.2,16.0,5
10,5,basic,0.1608187198638916,5.0,12.4,5
10,6,basic,0.15108342170715333,9.2,14.2,5
10,7,basic,0.17708945274353027,7.4,14.8,5
10,8,basic,0.146242094039917,6.6,14.0,5
10,9,basic,0.19377670288085938,10.6,16.8,5
10,10,basic,0.17244200706481932,6.0,13.8,5
10,11,basic,0.13881216049194336,7.2,14.2,5
10,12,basic,0.14368181228637694,9.8,15.4,5
10,13,basic,0.12402105331420898,9.2,16.4,5
10,14,basic,0.13306255340576173,14.4,19.4,5
10,15,basic,0.11187324523925782,9.2,15.2,5
10,16,basic,0.13538384437561035,8.0,15.2,5
10,17,basic,0.11625337600708008,3.6,12.0,5
10,18,basic,0.11382155418395996,6.8,15.4,5
10,19,basic,0.1380000114440918,9.4,16.6,5
10,20,basic,0.11892623901367187,5.6,13.8,5
10,21,basic,0.1291423797607422,8.2,16.4,5
10,22,basic,0.12469277381896973,7.6,15.2,5
10,23,basic,0.11377501487731934,9.6,16.2,5
10,24,basic,0.11960210800170898,7.0,14.4,5
10,25,basic,0.12193140983581544,5.8,13.6,5
10,27,basic,0.12388019561767578,4.8,13.2,5
10,28,basic,0.10733542442321778,6.2,14.2,5
10,29,basic,0.12091917991638183,4.8,13.0,5
10,31,basic,0.12775144577026368,3.6,12.0,5
10,32,basic,0.1147073745727539,11.0,17.4,5
10,34,basic,0.13749279975891113,7.4,14.8,5
10,36,basic,0.13496875762939453,11.4,18.4,5
10,38,basic,0.14521069526672364,5.2,13.6,5
10,39,basic,0.13008470535278321,4.8,12.8,5
10,41,basic,0.1408158779144287,7.0,15.0,5
10,43,basic,0.1523817539215088,10.2,17.0,5
10,46,basic,0.15504035949707032,5.8,14.4,5
10,48,basic,0.13371796607971193,10.6,17.2,5
10,50,basic,0.1560206890106201,6.2,14.6,5
10,53,basic,0.14168124198913573,7.4,15.8,5
10,56,basic,0.17544655799865722,6.8,14.6,5
10,58,basic,0.11018157005310059,4.8,13.6,5
10,61,basic,0.16707091331481932,8.6,15.6,5
10,64,basic,0.13356480598449708,9.0,17.0,5
10,68,basic,0.13193025588989257,7.4,15.8,5
10,71,basic,0.12095494270324707,7.4,15.6,5
10,75,basic,0.14298515319824218,7.0,15.2,5
10,78,basic,0.13729457855224608,5.0,13.8,5
10,82,basic,0.11851868629455567,6.4,14.4,5
10,86,basic,0.15823559761047362,7.4,14.6,5
10,91,basic,0.17624473571777344,6.2,14.8,5
10,95,basic,0.09425044059753418,5.8,13.4,5
10,100,basic,0.11445860862731934,6.6,14.6,5
10,105,basic,0.14979329109191894,10.8,17.6,5
10,110,basic,0.10780520439147949,4.6,13.0,5
10,116,basic,0.13163833618164061,10.6,18.2,5
10,122,basic,0.14367918968200682,7.6,15.2,5
10,128,basic,0.1599724292755127,5.4,13.6,5
10,134,basic,0.18523898124694824,5.6,14.2,5
10,141,basic,0.21592187881469727,8.6,17.0,5
10,148,basic,0.15011281967163087,10.2,17.6,5
10,155,basic,0.16061758995056152,8.2,16.4,5
10,163,basic,0.13776702880859376,5.4,14.0,5
10,171,basic,0.1636519432067871,10.2,18.4,5
10,180,basic,0.13715457916259766,7.2,15.6,5
10,189,basic,0.19290738105773925,7.2,15.0,5
10,199,basic,0.17617173194885255,5.8,14.2,5
10,209,basic,0.15526895523071288,10.4,18.4,5
10,219,basic,0.14983906745910644,8.0,16.8,5
10,230,basic,0.1694344997406006,7.6,15.4,5
10,242,basic,0.1869643211364746,9.8,17.8,5
10,254,basic,0.16237597465515136,9.6,17.4,5
10,266,basic,0.18020939826965332,7.6,15.4,5
10,280,basic,0.22890677452087402,11.8,18.8,5
